;        VIRGO(new) Virgo(org) DIARAD(org) PMO6V (org)
19970430 1360.87705 1365.81970 1366.17615 1365.46362
19970501 1360.90576 1365.84851 1366.20630 1365.49084
19970502 1360.95599 1365.89893 1366.23657 1365.56116
19970503 1360.91086 1365.85364 1366.21777 1365.48962
19970504 1360.89517 1365.83789 1366.18225 1365.49365
19970505 1360.91780 1365.86060 1366.19531 1365.53027
19970506 1360.89785 1365.84058 1366.17407 1365.50696
19970507 1360.83813 1365.78064  -99.00000 1365.43933
19970508 1360.85528 1365.79785  -99.00000 1365.45691
19970509 1360.84409 1365.78662  -99.00000 1365.44617
19970510 1360.80006 1365.74243 1366.05896 1365.41614
19970511 1360.75895 1365.70117 1366.03906 1365.36328
19970512 1360.72927 1365.67139 1366.01123 1365.33167
19970513 1360.70592 1365.64795 1365.97998 1365.31592
19970514 1360.74119 1365.68335 1366.00671 1365.35974
19970515 1360.78838 1365.73071 1366.06055 1365.41272
19970516 1360.82633 1365.76880 1366.09229 1365.44495
19970517 1360.80249 1365.74487 1366.08240 1365.40747
19970518 1360.73706 1365.67920 1366.01245 1365.34595
19970519 1360.69291 1365.63489 1365.95605 1365.31335
19970520 1360.69339 1365.63538 1365.94702 1365.33459
19970521 1360.63282 1365.57458 1365.88098 1365.28125
19970522 1360.71285 1365.65491 1365.97168 1365.33789
19970523 1360.81624 1365.75867 1366.08203 1365.43518
19970524 1360.87669 1365.81934 1366.15222 1365.48645
19970525 1360.93373 1365.87659 1366.20435 1365.55273
19970526 1360.94966 1365.89258 1366.21240 1365.57251
19970527 1360.94881 1365.89172 1366.21924 1365.56433
19970528 1360.95964 1365.90259 1366.23767 1365.56775
19970529 1361.00148 1365.94458 1366.28979 1365.60010
19970530 1361.04052 1365.98376 1366.29688 1365.68005
19970531 1361.02520 1365.96838 1366.29504 1365.64160
19970601 1360.96572 1365.90869 1366.23169 1365.58569
19970602 1360.87754 1365.82019 1366.13367 1365.50635
19970603 1360.78899 1365.73132 1366.05725 1365.40552
19970604 1360.77659 1365.71887 1366.05835 1365.38635
19970605 1360.79605 1365.73840 1366.05627 1365.42029
19970606 1360.80371 1365.74609 1366.08020 1365.41248
19970607 1360.80261 1365.74500 1366.08435 1365.40649
19970608 1360.79641 1365.73877 1366.07202 1365.40601
19970609 1360.76321 1365.70544 1366.02002 1365.39172
19970610 1360.74022 1365.68237 1365.99170 1365.37256
19970611 1360.75968 1365.70190 1366.01086 1365.39258
19970612 1360.76187 1365.70410 1366.01953 1365.38867
19970613 1360.77196 1365.71423 1366.01624 1365.41162
19970614 1360.75323 1365.69543 1366.01038 1365.38501
19970615 1360.76345 1365.70569 1366.01746 1365.39368
19970616 1360.75287 1365.69507 1366.00171 1365.38794
19970617 1360.80371 1365.74609 1366.04834 1365.44324
19970618 1360.86246 1365.80505 1366.10901 1365.50061
19970619 1360.81174 1365.75415 1366.07300 1365.43860
19970620 1360.82597 1365.76843 1366.07678 1365.45959
19970621 1360.81551 1365.75793 1366.07996 1365.42468
19970622 1360.82791 1365.77039 1366.06506 1365.48206
19970623 1360.79459 1365.73694 1366.03247 1365.46301
19970624 1360.79203 1365.73438 1366.04089 1365.43628
19970625 1360.76223 1365.70447 1366.03174 1365.37756
19970626 1360.80821 1365.75061 1366.07678 1365.42505
19970627 1360.86477 1365.80737 1366.10156 1365.51257
19970628 1360.88508 1365.82776 1366.13354 1365.52173
19970629 1360.87182 1365.81445 1366.10400 1365.53015
19970630 1360.82694 1365.76941 1366.07813 1365.46057
19970701 1360.82049 1365.76294 1366.07544 1365.45215
19970702 1360.81356 1365.75598 1366.06079 1365.44910
19970703 1360.76880 1365.71106 1366.02600 1365.39624
19970704 1360.75554 1365.69775 1365.99451 1365.40637
19970705 1360.77318 1365.71545 1366.01648 1365.41418
19970706 1360.71918 1365.66125 1365.97803 1365.34460
19970707 1360.72125 1365.66333 1365.98596 1365.34082
19970708 1360.74898 1365.69116 1366.01721 1365.36548
19970709 1360.74715 1365.68933 1366.00708 1365.37280
19970710 1360.74460 1365.68677 1366.00867 1365.36511
19970711 1360.71699 1365.65906 1365.96899 1365.34900
19970712 1360.70361 1365.64563 1365.96667 1365.32471
19970713 1360.69899 1365.64099 1365.94446 1365.35034
19970714 1360.67734 1365.61926 1365.94775 1365.29565
19970715 1360.69887 1365.64087 1365.96094 1365.32104
19970716 1360.73061 1365.67273 1365.98242 1365.36292
19970717 1360.79215 1365.73450 1366.03674 1365.43884
19970718 1360.80639 1365.74878 1366.06006 1365.43738
19970719 1360.82645 1365.76892 1366.07153 1365.48511
19970720 1360.83448 1365.77698 1366.08447 1365.46948
19970721 1360.81599 1365.75842 1366.07690 1365.43994
19970722 1360.81928 1365.76172 1366.07507 1365.44836
19970723 1360.79775 1365.74011 1366.05444 1365.42578
19970724 1360.82256 1365.76501 1366.08997 1365.43933
19970725 1360.82840 1365.77087 1366.09534 1365.44653
19970726 1360.96779 1365.91077 1366.18604 1365.67249
19970727 1360.92218 1365.86499 1366.18750 1365.54260
19970728 1360.87000 1365.81262 1366.12048 1365.50476
19970729 1360.84397 1365.78650 1366.09521 1365.48157
19970730 1360.80225 1365.74463 1366.03857 1365.45056
19970731 1360.78218 1365.72449 1366.02344 1365.42554
19970801 1360.79276 1365.73511 1366.03052 1365.43970
19970802 1360.74156 1365.68372 1365.99438 1365.36865
19970803 1360.79495 1365.73730 1365.99377 1365.47412
19970804 1360.73037 1365.67249 1365.99780 1365.30554
19970805 1360.73365 1365.67578 1365.98438 1365.36145
19970806 1360.74776 1365.68994 1365.97644 1365.40344
19970807 1360.80797 1365.75037 1366.04346 1365.45703
19970808 1360.82049 1365.76294 1366.04822 1365.47180
19970809 1360.80675 1365.74915 1366.06787 1365.43042
19970810 1360.81247 1365.75488 1366.05957 1365.45020
19970811 1360.84458 1365.78711 1366.08850 1365.48572
19970812 1360.85309 1365.79565 1366.08984 1365.50110
19970813 1360.89067 1365.83337 1366.13989 1365.52673
19970814 1360.90259 1365.84534 1366.16174 1365.52905
19970815 1360.86221 1365.80481 1366.10889 1365.50061
19970816 1360.82816 1365.77063 1366.08154 1365.45642
19970817 1360.81283 1365.75525 1366.09961 1365.39258
19970818 1360.81198 1365.75439 1366.07849 1365.43286
19970819 1360.81186 1365.75427 1366.07324 1365.43567
19970820 1360.79641 1365.73877 1366.05652 1365.42126
19970821 1360.82390 1365.76636 1366.08582 1365.44727
19970822 1360.81672 1365.75916 1366.08984 1365.42908
19970823 1360.85528 1365.79785 1366.11316 1365.48157
19970824 1360.93665 1365.87952 1366.20679 1365.55286
19970825 1360.98773 1365.93079 1366.24194 1365.61987
19970826 1360.97727 1365.92029 1366.22803 1365.61255
19970827 1360.93653 1365.87939 1366.19287 1365.56824
19970828 1360.80079 1365.74316 1366.05334  -99.00000
19970829 1360.73596 1365.67810 1365.97864 1365.37744
19970830 1360.74375 1365.68591 1365.99048 1365.38135
19970831 1360.79982 1365.74219 1366.03308  -99.00000
19970901 1360.93896 1365.88184 1366.13330 1365.65259
19970902 1361.03043 1365.97363 1366.26819 1365.67871
19970903 1361.14208 1366.08569 1366.40112 1365.77673
19970904 1361.13539 1366.07898 1366.35669 1365.81763
19970905 1360.91500 1365.85779 1366.16577 1365.54993
19970906 1360.69035 1365.63232 1365.93787 1365.32678
19970907 1360.54732 1365.48877 1365.77771 1365.19580
19970908 1360.35782 1365.29858 1365.59790 1364.99902
19970909 1360.11128 1365.05115 1365.33044 1364.78101
19970910 1360.06263 1365.00232 1365.29297 1364.71082
19970911 1360.22196 1365.16223 1365.46973 1364.87634
19970912 1360.32644 1365.26709 1365.57715 1364.94934
19970913 1360.51411 1365.45544 1365.77649 1365.13501
19970914 1360.71760 1365.65967 1365.95337 1365.36523
19970915 1360.73402 1365.67615 1366.00513 1365.34851
19970916 1360.82341 1365.76587 1366.08447 1365.44800
19970917 1360.83035 1365.77283 1366.09863 1365.44312
19970918 1360.80116 1365.74353 1366.04712 1365.43982
19970919 1360.78437 1365.72668 1366.01868 1365.43396
19970920 1360.89712 1365.83984 1366.10754 1365.56982
19970921 1360.98494 1365.92798 1366.20361 1365.65051
19970922 1361.04794 1365.99121 1366.30640 1365.67444
19970923 1361.01242 1365.95557 1366.23560 1365.69690
19970924 1360.86173 1365.80432 1366.10510 1365.50317
19970925 1360.80468 1365.74707 1366.03979 1365.44897
19970926 1360.85394 1365.79651 1366.09412 1365.49817
19970927 1360.90162 1365.84436 1366.13306 1365.56165
19970928 1361.00367 1365.94678 1366.19678 1365.69348
19970929 1361.08723 1366.03064 1366.29297 1365.76587
19970930 1361.15692 1366.10059 1366.39441 1365.80591
19971001 1361.15595 1366.09961 1366.43665 1365.76392
19971002 1361.13600 1366.07959 1366.41028 1365.75061
19971003 1361.11119 1366.05469 1366.38037 1365.72021
19971004 1361.05816 1366.00146 1366.33582 1365.66260
19971005 1361.14755 1366.09119 1366.40405 1365.77502
19971006 1361.18939 1366.13318 1366.45142 1365.81531
19971007 1361.21469 1366.15857 1366.46973 1365.84644
19971008 1361.23999 1366.18396 1366.47180 1365.89490
19971009 1361.26930 1366.21338 1366.49280 1365.93237
19971010 1361.21384 1366.15771 1366.45752 1365.85730
19971011 1361.17674 1366.12048 1366.45300 1365.78894
19971012 1361.13551 1366.07910 1366.37415 1365.76941
19971013 1361.08090 1366.02429 1366.34875 1365.69800
19971014 1361.05256 1365.99585 1366.31140 1365.68079
19971015 1360.99917 1365.94226 1366.25476 1365.62976
19971016 1360.92351 1365.86633 1366.17896 1365.55359
19971017 1360.94261 1365.88550 1366.19592 1365.58044
19971018 1360.99126 1365.93433 1366.23730 1365.63672
19971019 1360.98396 1365.92700 1366.23962 1365.61572
19971020 1360.99138 1365.93445 1366.23926 1365.63330
19971021 1360.99844 1365.94153 1366.25317 1365.62756
19971022 1361.03371 1365.97693 1366.27271 1365.67358
19971023 1361.06035 1366.00366 1366.33081 1365.67676
19971024 1361.04137 1365.98462 1366.31531 1365.65442
19971025 1361.06886 1366.01221 1366.33325 1365.69104
19971026 1361.07798 1366.02136 1366.33582 1365.70667
19971027 1361.07932 1366.02271 1366.34875 1365.69226
19971028 1361.10742 1366.05090 1366.32642 1365.78857
19971029 1361.01364 1365.95679 1366.27539 1365.63782
19971030 1360.91123 1365.85400 1366.17712 1365.53088
19971031 1360.93227 1365.87512 1366.18115 1365.56812
19971101 1360.94237 1365.88525 1366.21985 1365.55005
19971102 1360.92619 1365.86902 1366.19092 1365.54688
19971103 1360.54683 1365.48828 1365.81494 1365.14221
19971104 1360.59901 1365.54065 1365.87561 1365.20593
19971105 1360.68938 1365.63135 1365.96545 1365.29749
19971106 1360.91463 1365.85742 1366.17737 1365.54004
19971107 1361.09063 1366.03406 1366.36890 1365.69946
19971108 1361.17845 1366.12219 1366.45752 1365.78699
19971109 1361.19219 1366.13599 1366.46545 1365.80627
19971110 1361.14196 1366.08557 1366.40173 1365.76855
19971111 1361.04709 1365.99036 1366.31860 1365.66699
19971112 1361.00367 1365.94678 1366.28760 1365.60620
19971113 1360.99309 1365.93616 1366.27490 1365.59741
19971114 1361.05998 1366.00330 1366.32092 1365.69653
19971115 1360.99904 1365.94214 1366.27734 1365.59180
19971116 1360.94456 1365.88745 1366.20117 1365.58118
19971117 1360.83290 1365.77539 1366.11511 1365.43567
19971118 1360.72222 1365.66431 1366.04163 1365.28882
19971119 1360.71808 1365.66016 1366.01038 1365.31006
19971120 1360.75749 1365.69971 1366.04138  -99.00000
19971121 1360.71456 1365.65662 1366.01660 1365.28699
19971122 1360.80359 1365.74597 1366.08875 1365.40332
19971123 1361.09306 1366.03650 1366.38513 1365.68799
19971124 1361.33474 1366.27905 1366.63086 1365.92749
19971125 1361.41343 1366.35803 1366.70959 1366.00684
19971126 1361.35493 1366.29932 1366.64539 1365.95300
19971127 1361.30786 1366.25208 1366.60364 1365.90088
19971128 1361.22454 1366.16846 1366.51208 1365.82471
19971129 1361.10656 1366.05005 1366.39490 1365.70496
19971130 1360.99600 1365.93909 1366.29736 1365.58118
19971201 1360.91208 1365.85486 1366.20422 1365.50610
19971202 1360.89797 1365.84070 1366.18469 1365.49622
19971203 1360.98931 1365.93237 1366.26868 1365.59521
19971204 1361.05232 1365.99561 1366.33252 1365.65771
19971205 1361.11654 1366.06006 1366.42603 1365.69495
19971206 1361.25836 1366.20239 1366.55823 1365.85400
19971207 1361.24437 1366.18835 1366.55872 1365.81897
19971208 1361.22126 1366.16516 1366.50806 1365.82153
19971209 1361.02155 1365.96472 1366.31738 1365.61206
19971210 1360.92364 1365.86646 1366.22363 1365.49988
19971211 1360.93653 1365.87939 1366.24365 1365.50488
19971212 1360.98202 1365.92505 1366.27600 1365.57385
19971213 1361.02483 1365.96802 1366.33252 1365.60413
19971214 1361.05974 1366.00305 1366.36475 1365.64172
19971215 1361.03103 1365.97424 1366.35364 1365.59631
19971216 1360.97898 1365.92200 1366.27295 1365.56665
19971217 1360.95283 1365.89575 1366.22632 1365.56335
19971218 1360.88277 1365.82544 1366.18665 1365.46436
19971219 1360.91159 1365.85437 1366.24414 1365.46667
19971220 1361.07154 1366.01489 1366.37109 1365.65845
19971221 1361.19815 1366.14197 1366.48804 1365.79102
19971222 1361.08808 1366.03149 1366.43933 1365.62708
19971223 1360.97022 1365.91321 1366.29150 1365.53601
19971224 1361.00476 1365.94788 1366.31677 1365.57947
19971225 1360.99783 1365.94092 1366.32666 1365.55701
19971226 1361.03128 1365.97449 1366.34192 1365.60461
19971227 1361.06825 1366.01160 1366.37830 1365.64502
19971228 1361.08358 1366.02698 1366.40259 1365.65234
19971229 1361.10656 1366.05005 1366.43066 1365.67078
19971230 1361.14950 1366.09314 1366.44836 1365.73718
19971231 1361.26432 1366.20837 1366.54834 1365.85999
19980101 1361.28536 1366.22949 1366.62634 1365.83557
19980102 1361.30287 1366.24707 1366.62207 1365.87280
19980103 1361.32379 1366.26807 1366.61316 1365.92090
19980104 1361.32793 1366.27222 1366.62341 1365.91931
19980105 1361.23488 1366.17883 1366.52759 1365.82495
19980106 1361.16130 1366.10498 1366.46179 1365.74695
19980107 1361.09793 1366.04138 1366.41931 1365.66431
19980108 1361.08297 1366.02637 1366.38635 1365.66553
19980109 1361.06412 1366.00745 1366.39514 1365.62183
19980110 1361.09623 1366.03967 1366.41565 1365.66296
19980111 1361.07579 1366.01917 1366.38586 1365.65369
19980112 1360.99783 1365.94092 1366.30688 1365.57080
19980113 1360.90478 1365.84753 1366.21497 1365.47974
19980114 1360.89603 1365.83875 1366.19153 1365.48401
19980115 1360.90211 1365.84485 1366.20667 1365.48071
19980116 1360.96961 1365.91260 1366.28320 1365.54211
19980117 1361.13271 1366.07629 1366.46118 1365.69299
19980118 1361.31309 1366.25732 1366.63635 1365.87927
19980119 1361.33754 1366.28186 1366.66382 1365.90125
19980120 1361.31224 1366.25647 1366.62158 1365.88660
19980121 1361.27539 1366.21948 1366.61133 1365.82996
19980122 1361.31200 1366.25623 1366.63770 1365.87598
19980123 1361.33267 1366.27698 1366.64148 1365.91174
19980124 1361.28706 1366.23120 1366.61584 1365.84814
19980125 1361.26578 1366.20984 1366.59094 1365.82568
19980126 1361.21457 1366.15845 1366.53345 1365.78369
19980127 1361.22759 1366.17151 1366.54260 1365.80029
19980128 1361.21384 1366.15771 1366.53162 1365.78406
19980129 1361.21348 1366.15735 1366.54565 1365.77075
19980130 1361.21858 1366.16248 1366.51843 1365.80493
19980131 1361.18088 1366.12463 1366.48376 1365.76392
19980201 1361.17760 1366.12134 1366.49231 1365.75037
19980202 1361.14111 1366.08472 1366.45862 1365.71118
19980203 1361.11265 1366.05615 1366.42786 1365.68445
19980204 1361.03930 1365.98254 1366.36792 1365.60217
19980205 1361.03748 1365.98071 1366.36243 1365.60010
19980206 1361.07129 1366.01465 1366.40613 1365.62524
19980207 1361.10048 1366.04395 1366.43420 1365.65576
19980208 1361.06922 1366.01257 1366.39307 1365.63318
19980209 1361.03493 1365.97815 1366.35815 1365.59277
19980210 1361.05682 1366.00012 1366.39624 1365.60657
19980211 1361.10511 1366.04858 1366.43555 1365.66321
19980212 1361.04052 1365.98376 1366.36743 1365.60144
19980213 1360.93446 1365.87732 1366.25879 1365.49695
19980214 1360.83290 1365.77539 1366.15466 1365.40381
19980215 1360.72672 1365.66882 1366.04956 1365.28906
19980216 1360.72429 1365.66638 1366.02332 1365.30823
19980217 1360.77367 1365.71594 1366.09045 1365.34192
19980218 1360.89785 1365.84058 1366.21167 1365.46960
19980219 1361.07129 1366.01465 1366.37476 1365.65613
19980220 1361.22588 1366.16980 1366.54810 1365.79236
19980221 1361.34824 1366.29260 1366.67517 1365.91125
19980222 1361.38546 1366.32996 1366.68677 1365.97241
19980223 1361.33827 1366.28259 1366.62708 1365.93652
19980224 1361.24388 1366.18787 1366.55420 1365.81860
19980225 1361.17139 1366.11511 1366.45667 1365.77185
19980226 1361.15291 1366.09656 1366.46802 1365.72559
19980227 1361.20958 1366.15344 1366.51270 1365.79370
19980228 1361.17614 1366.11987 1366.48950 1365.75061
19980301 1361.03857 1365.98181 1366.33655 1365.62720
19980302 1360.92376 1365.86658 1366.23120 1365.50195
19980303 1360.81551 1365.75793 1366.14575 1365.38428
19980304  -99.00000  -99.00000  -99.00000  -99.00000
19980305  -99.00000  -99.00000  -99.00000  -99.00000
19980306 1360.99004 1365.93311 1366.30762 1365.55811
19980307 1361.01072 1365.95386 1366.34082 1365.56799
19980308 1360.98858 1365.93164 1366.29602 1365.56738
19980309 1361.01425 1365.95740 1366.33032 1365.58484
19980310 1361.07750 1366.02087 1366.39722 1365.64526
19980311 1361.17443 1366.11816 1366.47546 1365.76135
19980312 1361.14682 1366.09045 1366.44885 1365.73206
19980313 1361.12031 1366.06384 1366.42529 1365.70239
19980314 1360.85881 1365.80139 1366.16406 1365.43884
19980315 1360.47227 1365.41345 1365.76099 1365.06543
19980316 1360.39589 1365.33679 1365.69312 1364.98462
19980317 1360.54574 1365.48718 1365.85022 1365.12451
19980318 1360.78717 1365.72949 1366.09424 1365.36487
19980319 1361.04247 1365.98572 1366.34180 1365.62952
19980320 1361.24838 1366.19238 1366.54480 1365.83984
19980321 1361.38899 1366.33350 1366.69495 1365.95581
19980322 1361.30020 1366.24438 1366.60522 1365.88196
19980323 1361.12809 1366.07166 1366.43213 1365.71130
19980324 1360.94322 1365.88611 1366.24451 1365.52783
19980325 1360.85905 1365.80164 1366.15222  -99.00000
19980326  -99.00000  -99.00000  -99.00000  -99.00000
19980327 1360.66019 1365.60205 1366.03076 1364.98071
19980328 1360.86440 1365.80701 1366.12830 1365.48621
19980329 1360.89967 1365.84241 1366.17175 1365.52478
19980330 1360.90138 1365.84412 1366.18152 1365.50659
19980331 1360.86562 1365.80823 1366.15540 1365.46167
19980401 1360.86319 1365.80579 1366.16504 1365.44043
19980402 1360.90989 1365.85266 1366.19690 1365.50854
19980403 1360.89773 1365.84045 1366.19006 1365.49072
19980404 1360.89700 1365.83972 1366.17371 1365.50574
19980405 1360.82925 1365.77173 1366.12390 1365.41943
19980406 1360.94383 1365.88672 1366.24854 1365.52478
19980407 1361.09562 1366.03906 1366.37732 1365.70068
19980408 1361.13563 1366.07922 1366.40320 1365.75537
19980409 1361.14658 1366.09021 1366.41040 1365.77014
19980410 1361.08175 1366.02515 1366.37646 1365.67358
19980411 1361.17833 1366.12207 1366.46069 1365.78601
19980412 1361.27903 1366.22314 1366.56445 1365.88184
19980413 1361.37147 1366.31592 1366.66882 1365.96277
19980414 1361.48179 1366.42664 1366.77014 1366.08301
19980415 1361.55781 1366.50293 1366.83484 1366.17102
19980416 1361.66995 1366.61548 1366.95447 1366.27637
19980417 1361.68515 1366.63074 1366.95874 1366.30286
19980418 1361.52716 1366.47217 1366.80981 1366.13428
19980419 1361.45284 1366.39758 1366.71118 1366.08435
19980420 1361.30506 1366.24927 1366.58386 1365.91443
19980421 1361.24060 1366.18457 1366.53137 1365.83826
19980422 1361.27928 1366.22339 1366.55579 1365.89111
19980423 1361.26602 1366.21008 1366.52942 1365.89099
19980424 1361.18623 1366.13000 1366.48157 1365.76599
19980425 1361.23391 1366.17786 1366.49512 1365.86145
19980426 1361.20253 1366.14636 1366.47705 1365.81836
19980427 1361.14755 1366.09119 1366.40784 1365.77478
19980428 1361.06314 1366.00647 1366.30933 1365.71204
19980429 1360.96037 1365.90332 1366.23157 1365.57495
19980430 1360.88873 1365.83142 1366.15820 1365.50464
19980501 1360.68743 1365.62939 1365.94800 1365.30835
19980502 1360.49258 1365.43384 1365.75562 1365.11206
19980503 1360.46230 1365.40344 1365.73730 1365.06934
19980504 1360.50317 1365.44446 1365.78113 1365.10718
19980505 1360.62431 1365.56604 1365.89282 1365.23901
19980506 1360.91330 1365.85608 1366.17859 1365.53357
19980507 1361.14804 1366.09167 1366.41809 1365.76514
19980508 1361.26176 1366.20581 1366.52710 1365.88452
19980509 1361.31650 1366.26074 1366.58728 1365.93396
19980510 1361.29898 1366.24316 1366.57288 1365.91309
19980511 1361.28037 1366.22449 1366.54065 1365.91431
19980512 1361.28694 1366.23108 1366.54443 1365.91785
19980513 1361.31078 1366.25500 1366.57166 1365.93835
19980514 1361.29424 1366.23840 1366.55359 1365.92334
19980515 1361.25301 1366.19702 1366.49854 1365.89600
19980516 1361.15473 1366.09839 1366.42480 1365.77161
19980517 1361.17297 1366.11670 1366.44910 1365.78369
19980518 1361.26724 1366.21130 1366.51978 1365.90308
19980519 1361.28816 1366.23230 1366.52478 1365.94080
19980520 1361.33486 1366.27917 1366.59680 1365.95251
19980521 1361.39543 1366.33997 1366.63794 1366.07434
