;        VIRGO(new) Virgo(org) DIARAD(org) PMO6V (org)
19970430 1360.73105 1365.81116 1366.20203 1365.42041
19970501 1360.76036 1365.84058 1366.23157 1365.44958
19970502 1360.80828 1365.88867 1366.26147 1365.51599
19970503 1360.77021 1365.85046 1366.24597 1365.45483
19970504 1360.74723 1365.82739 1366.20850 1365.44641
19970505 1360.77277 1365.85303 1366.22290 1365.48792
19970506 1360.75258 1365.83276 1366.20044 1365.46509
19970507 1360.69275 1365.77271  -99.00000 1365.39490
19970508 1360.70819 1365.78821  -99.00000 1365.41150
19970509 1360.69652 1365.77649  -99.00000 1365.40015
19970510 1360.65346 1365.73328 1366.08264 1365.37061
19970511 1360.61455 1365.69421 1366.06885 1365.31958
19970512 1360.58256 1365.66211 1366.03821 1365.28601
19970513 1360.55994 1365.63940 1366.00916 1365.26953
19970514 1360.58730 1365.66687 1366.02869 1365.30505
19970515 1360.63680 1365.71655 1366.08484 1365.35754
19970516 1360.67596 1365.75586 1366.11621 1365.39551
19970517 1360.65638 1365.73621 1366.11304 1365.35938
19970518 1360.59107 1365.67065 1366.04419 1365.29712
19970519 1360.54000 1365.61938 1365.97998 1365.25867
19970520 1360.54595 1365.62537 1365.97681 1365.28491
19970521 1360.48417 1365.56335 1365.90869 1365.23083
19970522 1360.55568 1365.63513 1365.99377 1365.27637
19970523 1360.65991 1365.73975 1366.10425 1365.37524
19970524 1360.72388 1365.80396 1366.17712 1365.43079
19970525 1360.78031 1365.86060 1366.22937 1365.49622
19970526 1360.79770 1365.87805 1366.24036 1365.51575
19970527 1360.79794 1365.87830 1366.24646 1365.51013
19970528 1360.80621 1365.88660 1366.26318 1365.51013
19970529 1360.84854 1365.92908 1366.31445 1365.54370
19970530 1360.88976 1365.97046 1366.32544 1365.62451
19970531 1360.87335 1365.95398 1366.32397 1365.58398
19970601 1360.81740 1365.89783 1366.26160 1365.53406
19970602 1360.73045 1365.81055 1366.16565 1365.45532
19970603 1360.63692 1365.71667 1366.08533 1365.34802
19970604 1360.62646 1365.70618 1366.08740 1365.33191
19970605 1360.64349 1365.72327 1366.08118 1365.36536
19970606 1360.65249 1365.73230 1366.10583 1365.35876
19970607 1360.65213 1365.73193 1366.11426 1365.34937
19970608 1360.64677 1365.72656 1366.09851 1365.35449
19970609 1360.61552 1365.69519 1366.05029 1365.34106
19970610 1360.59156 1365.67114 1366.02063 1365.32178
19970611 1360.60992 1365.68958 1366.03955 1365.33960
19970612 1360.61065 1365.69031 1366.04529 1365.33533
19970613 1360.62659 1365.70630 1366.04675 1365.36597
19970614 1360.60093 1365.68054 1366.03650 1365.32849
19970615 1360.61528 1365.69495 1366.04517 1365.34473
19970616 1360.60433 1365.68396 1366.02954 1365.33850
19970617 1360.65176 1365.73157 1366.07434 1365.38904
19970618 1360.71281 1365.79285 1366.13428 1365.45154
19970619 1360.66757 1365.74744 1366.10400 1365.39453
19970620 1360.67852 1365.75842 1366.10620 1365.41064
19970621 1360.66721 1365.74707 1366.10583 1365.37915
19970622 1360.68071 1365.76062 1366.09436 1365.43591
19970623 1360.64848 1365.72827 1366.06177 1365.41809
19970624 1360.64507 1365.72485 1366.06824 1365.39038
19970625 1360.61929 1365.69897 1366.06165 1365.33606
19970626 1360.65869 1365.73853 1366.10120 1365.37573
19970627 1360.71756 1365.79761 1366.13062 1365.46484
19970628 1360.73908 1365.81921 1366.16138 1365.47717
19970629 1360.72692 1365.80701 1366.13379 1365.48706
19970630 1360.68326 1365.76318 1366.10742 1365.41919
19970701 1360.67669 1365.75659 1366.10571 1365.40784
19970702 1360.66757 1365.74744 1366.09058 1365.40540
19970703 1360.62464 1365.70435 1366.05457 1365.35413
19970704 1360.61090 1365.69055 1366.02417 1365.36365
19970705 1360.62975 1365.70947 1366.04688 1365.37219
19970706 1360.57210 1365.65161 1366.00464 1365.29834
19970707 1360.57867 1365.65820 1366.01526 1365.30090
19970708 1360.60664 1365.68628 1366.04822 1365.32410
19970709 1360.60020 1365.67981 1366.03259 1365.32751
19970710 1360.60263 1365.68225 1366.03967 1365.32458
19970711 1360.57405 1365.65356 1365.99902 1365.30823
19970712 1360.55726 1365.63672 1365.99597 1365.27734
19970713 1360.55410 1365.63354 1365.97278 1365.31323
19970714 1360.53550 1365.61487 1365.97888 1365.25500
19970715 1360.55313 1365.63257 1365.98853 1365.27637
19970716 1360.58378 1365.66333 1366.00989 1365.31702
19970717 1360.64300 1365.72278 1366.06299 1365.39038
19970718 1360.66283 1365.74268 1366.09106 1365.39441
19970719 1360.67925 1365.75916 1366.09863 1365.44189
19970720 1360.68825 1365.76819 1366.11328 1365.42322
19970721 1360.67171 1365.75159 1366.10730 1365.39563
19970722 1360.67317 1365.75305 1366.10461 1365.40149
19970723 1360.65310 1365.73291 1366.08411 1365.38171
19970724 1360.67535 1365.75525 1366.11743 1365.39111
19970725 1360.68095 1365.76086 1366.12402 1365.39709
19970726 1360.81837 1365.89880 1366.21570 1365.62048
19970727 1360.77593 1365.85620 1366.21729 1365.49463
19970728 1360.72376 1365.80383 1366.15015 1365.45764
19970729 1360.69591 1365.77588 1366.12561 1365.43030
19970730 1360.66015 1365.73999 1366.07422 1365.40649
19970731 1360.63437 1365.71411 1366.05237 1365.37646
19970801 1360.64288 1365.72266 1366.05872 1365.38721
19970802 1360.59448 1365.67407 1366.02600 1365.31824
19970803 1360.64556 1365.72534 1366.02502 1365.42114
19970804 1360.58244 1365.66199 1366.02759 1365.26428
19970805 1360.58657 1365.66614 1366.01660 1365.31128
19970806 1360.59643 1365.67603 1366.00610 1365.34692
19970807 1360.65529 1365.73511 1366.07080 1365.40015
19970808 1360.66903 1365.74890 1366.07605 1365.41687
19970809 1360.65894 1365.73877 1366.10168 1365.37524
19970810 1360.65954 1365.73938 1366.08765 1365.39124
19970811 1360.69165 1365.77161 1366.11658 1365.42700
19970812 1360.69907 1365.77905 1366.11951 1365.43921
19970813 1360.73859 1365.81873 1366.16919 1365.46826
19970814 1360.75161 1365.83179 1366.19263 1365.47058
19970815 1360.71306 1365.79309 1366.14307 1365.44324
19970816 1360.67353 1365.75342 1366.10974 1365.39514
19970817 1360.66429 1365.74414 1366.13049 1365.33203
19970818 1360.65869 1365.73853 1366.11096 1365.36743
19970819 1360.66003 1365.73987 1366.10437 1365.37463
19970820 1360.64227 1365.72205 1366.08765 1365.35547
19970821 1360.66842 1365.74829 1366.11536 1365.38013
19970822 1360.66392 1365.74377 1366.12000 1365.36584
19970823 1360.69591 1365.77588 1366.14014 1365.40942
19970824 1360.77800 1365.85828 1366.23462 1365.48022
19970825 1360.83321 1365.91370 1366.27356 1365.55322
19970826 1360.81923 1365.89966 1366.25842 1365.54041
19970827 1360.78566 1365.86597 1366.22925 1365.50110
19970828 1360.65164 1365.73145 1366.08691  -99.00000
19970829 1360.57928 1365.65881 1366.01404 1365.30347
19970830 1360.58439 1365.66394 1366.02100 1365.30664
19970831 1360.64045 1365.72021 1366.05957 1365.40088
19970901 1360.77386 1365.85413 1366.16064 1365.58167
19970902 1360.86313 1365.94373 1366.29285 1365.59534
19970903 1360.98000 1366.06104 1366.42920 1365.69897
19970904 1360.98158 1366.06262 1366.39221 1365.75232
19970905 1360.76426 1365.84448 1366.20715 1365.48120
19970906 1360.53708 1365.61646 1365.97644 1365.25598
19970907 1360.39187 1365.47070 1365.81494 1365.12451
19970908 1360.21139 1365.28955 1365.64307 1364.93604
19970909 1359.95466 1365.03186 1365.36768 1364.70667
19970910 1359.89944 1364.97644 1365.32068 1364.63293
19970911 1360.05694 1365.13452 1365.49500 1364.78955
19970912 1360.16517 1365.24316 1365.60132 1364.87231
19970913 1360.34772 1365.42639 1365.80127 1365.04980
19970914 1360.55155 1365.63098 1365.97864 1365.28381
19970915 1360.57186 1365.65137 1366.03674 1365.26355
19970916 1360.66623 1365.74609 1366.11243 1365.37878
19970917 1360.67475 1365.75464 1366.13318 1365.36841
19970918 1360.64386 1365.72363 1366.08154 1365.36548
19970919 1360.62184 1365.70154 1366.04773 1365.35608
19970920 1360.73239 1365.81250 1366.13708 1365.49023
19970921 1360.82056 1365.90100 1366.22900 1365.57520
19970922 1360.89183 1365.97253 1366.33862 1365.60376
19970923 1360.85559 1365.93616 1366.27087 1365.62402
19970924 1360.71561 1365.79565 1366.14514 1365.44666
19970925 1360.64617 1365.72595 1366.06909 1365.37512
19970926 1360.69299 1365.77295 1366.12488 1365.42139
19970927 1360.74042 1365.82056 1366.16138 1365.48755
19970928 1360.84258 1365.92310 1366.22546 1365.62463
19970929 1360.92503 1366.00586 1366.32092 1365.69397
19970930 1360.99922 1366.08032 1366.42371 1365.73792
19971001 1361.00579 1366.08691 1366.47131 1365.70056
19971002 1360.98183 1366.06287 1366.44080 1365.68359
19971003 1360.96127 1366.04224 1366.41626 1365.65735
19971004 1360.90655 1365.98730 1366.36841 1365.59790
19971005 1360.99058 1366.07166 1366.43176 1365.70569
19971006 1361.03850 1366.11975 1366.48535 1365.75354
19971007 1361.06246 1366.14380 1366.50085 1365.78601
19971008 1361.08411 1366.16553 1366.50439 1365.82788
19971009 1361.11865 1366.20020 1366.52515 1365.87744
19971010 1361.06465 1366.14600 1366.49207 1365.80066
19971011 1361.02974 1366.11096 1366.48828 1365.73242
19971012 1360.98803 1366.06909 1366.40845 1365.71570
19971013 1360.92783 1366.00867 1366.38110 1365.63428
19971014 1360.90679 1365.98755 1366.34778 1365.62646
19971015 1360.85231 1365.93286 1366.28967 1365.57629
19971016 1360.77447 1365.85474 1366.21289 1365.49683
19971017 1360.79004 1365.87036 1366.22803 1365.51843
19971018 1360.84404 1365.92456 1366.27051 1365.58545
19971019 1360.83455 1365.91504 1366.27148 1365.56287
19971020 1360.84331 1365.92383 1366.27319 1365.57813
19971021 1360.84914 1365.92969 1366.28638 1365.57324
19971022 1360.88612 1365.96680 1366.30444 1365.62280
19971023 1360.91117 1365.99194 1366.36169 1365.62207
19971024 1360.89597 1365.97668 1366.34851 1365.60474
19971025 1360.92138 1366.00220 1366.36572 1365.63879
19971026 1360.93160 1366.01245 1366.36902 1365.65637
19971027 1360.93196 1366.01282 1366.38196 1365.64014
19971028 1360.96310 1366.04407 1366.36133 1365.74963
19971029 1360.86909 1365.94971 1366.31323 1365.58630
19971030 1360.76827 1365.84851 1366.21375 1365.48340
19971031 1360.78359 1365.86389 1366.21228 1365.51624
19971101 1360.79794 1365.87830 1366.25415 1365.50195
19971102 1360.78493 1365.86523 1366.22876 1365.50195
19971103 1360.41716 1365.49609 1365.86340 1365.12134
19971104 1360.44805 1365.52710 1365.90283 1365.15125
19971105 1360.54085 1365.62024 1365.99426 1365.24622
19971106 1360.75440 1365.83459 1366.19849 1365.47229
19971107 1360.94425 1366.02515 1366.39978 1365.65039
19971108 1361.03060 1366.11182 1366.48718 1365.73657
19971109 1361.04555 1366.12683 1366.50024 1365.75330
19971110 1361.00043 1366.08154 1366.44080 1365.72266
19971111 1360.90582 1365.98657 1366.35352 1365.62695
19971112 1360.86131 1365.94189 1366.32117 1365.56262
19971113 1360.84939 1365.92993 1366.31128 1365.54846
19971114 1360.91360 1365.99438 1366.35376 1365.64331
19971115 1360.85960 1365.94019 1366.31580 1365.55054
19971116 1360.79904 1365.87939 1366.23511 1365.53247
19971117 1360.69214 1365.77209 1366.15332 1365.39075
19971118 1360.58718 1365.66675 1366.08069 1365.25244
19971119 1360.57003 1365.64954 1366.04346 1365.25427
19971120 1360.61503 1365.69470 1366.07690  -99.00000
19971121 1360.57405 1365.65356 1366.05383 1365.24011
19971122 1360.64957 1365.72937 1366.11267 1365.35107
19971123 1360.94194 1366.02283 1366.40820 1365.63733
19971124 1361.17994 1366.26172 1366.65662 1365.86670
19971125 1361.26884 1366.35095 1366.74402 1365.95789
19971126 1361.21582 1366.29773 1366.68420 1365.91113
19971127 1361.16851 1366.25024 1366.64063 1365.85999
19971128 1361.08654 1366.16797 1366.55164 1365.78430
19971129 1360.96529 1366.04626 1366.43359 1365.65894
19971130 1360.86070 1365.94128 1366.33643 1365.54614
19971201 1360.77435 1365.85461 1366.24231 1365.46777
19971202 1360.75355 1365.83374 1366.21936 1365.44812
19971203 1360.84294 1365.92346 1366.29980 1365.54688
19971204 1360.90728 1365.98804 1366.36292 1365.61279
19971205 1360.97064 1366.05164 1366.45740 1365.64636
19971206 1361.11342 1366.19495 1366.58765 1365.80896
19971207 1361.10527 1366.18677 1366.59558 1365.77820
19971208 1361.08143 1366.16284 1366.54724 1365.77820
19971209 1360.88879 1365.96948 1366.36035 1365.57861
19971210 1360.78311 1365.86340 1366.25977 1365.45715
19971211 1360.79697 1365.87732 1366.27966 1365.46460
19971212 1360.83698 1365.91748 1366.30566 1365.52917
19971213 1360.88441 1365.96509 1366.36780 1365.56250
19971214 1360.91761 1365.99841 1366.39734 1365.59961
19971215 1360.89487 1365.97559 1366.39258 1365.55908
19971216 1360.84002 1365.92053 1366.31091 1365.52600
19971217 1360.81606 1365.89648 1366.26514 1365.52710
19971218 1360.74382 1365.82397 1366.21960 1365.42822
19971219 1360.76790 1365.84814 1366.27637 1365.42053
19971220 1360.92710 1366.00793 1366.40173 1365.61389
19971221 1361.05759 1366.13892 1366.51978 1365.75330
19971222 1360.95908 1366.04004 1366.48181 1365.59937
19971223 1360.83114 1365.91162 1366.33008 1365.49353
19971224 1360.86276 1365.94336 1366.34705 1365.53979
19971225 1360.86106 1365.94165 1366.36365 1365.52039
19971226 1360.89329 1365.97400 1366.37793 1365.56714
19971227 1360.92746 1366.00830 1366.41211 1365.60474
19971228 1360.94510 1366.02600 1366.43762 1365.61487
19971229 1360.96711 1366.04810 1366.46509 1365.63147
19971230 1361.00785 1366.08899 1366.48059 1365.69690
19971231 1361.12631 1366.20789 1366.58252 1365.82532
19980101 1361.14637 1366.22803 1366.65894 1365.79822
19980102 1361.16510 1366.24683 1366.65967 1365.83435
19980103 1361.18529 1366.26709 1366.64758 1365.88562
19980104 1361.19502 1366.27686 1366.66223 1365.89063
19980105 1361.10028 1366.18176 1366.56824 1365.79126
19980106 1361.02683 1366.10803 1366.50000 1365.71545
19980107 1360.96127 1366.04224 1366.45593 1365.62903
19980108 1360.94765 1366.02856 1366.42432 1365.63245
19980109 1360.92892 1366.00977 1366.43054 1365.58972
19980110 1360.95848 1366.03943 1366.45264 1365.62500
19980111 1360.93805 1366.01892 1366.42139 1365.61841
19980112 1360.86714 1365.94775 1366.35083 1365.53784
19980113 1360.76778 1365.84802 1366.25037 1365.44543
19980114 1360.76085 1365.84106 1366.23108 1365.45020
19980115 1360.76280 1365.84302 1366.24011 1365.44397
19980116 1360.82652 1365.90698 1366.31445 1365.49939
19980117 1360.98706 1366.06812 1366.48853 1365.64832
19980118 1361.17276 1366.25452 1366.66992 1365.83936
19980119 1361.20329 1366.28516 1366.70190 1365.86853
19980120 1361.17349 1366.25525 1366.65747 1365.84827
19980121 1361.14102 1366.22266 1366.64893 1365.79688
19980122 1361.17009 1366.25183 1366.67188 1365.83203
19980123 1361.19733 1366.27917 1366.68054 1365.87769
19980124 1361.15160 1366.23328 1366.65369 1365.81311
19980125 1361.12752 1366.20911 1366.62830 1365.78601
19980126 1361.07839 1366.15979 1366.57166 1365.74792
19980127 1361.09153 1366.17297 1366.58154 1365.76440
19980128 1361.07292 1366.15430 1366.56519 1365.74341
19980129 1361.07644 1366.15784 1366.58398 1365.73206
19980130 1361.08277 1366.16418 1366.55884 1365.76965
19980131 1361.04032 1366.12158 1366.52026 1365.72266
19980201 1361.04154 1366.12280 1366.53027 1365.71533
19980202 1361.00080 1366.08191 1366.49573 1365.66821
19980203 1360.97915 1366.06018 1366.46826 1365.65210
19980204 1360.90156 1365.98230 1366.40698 1365.56177
19980205 1360.89645 1365.97717 1366.39673 1365.55750
19980206 1360.93452 1366.01538 1366.44275 1365.58777
19980207 1360.96225 1366.04321 1366.47070 1365.61572
19980208 1360.93318 1366.01404 1366.43298 1365.59509
19980209 1360.89633 1365.97705 1366.39539 1365.55164
19980210 1360.91749 1365.99829 1366.43140 1365.56482
19980211 1360.96650 1366.04749 1366.47351 1365.62122
19980212 1360.90813 1365.98889 1366.40979 1365.56787
19980213 1360.79977 1365.88013 1366.30005 1365.45996
19980214 1360.69725 1365.77722 1366.19653 1365.36548
19980215 1360.59290 1365.67249 1366.09155 1365.25317
19980216 1360.58353 1365.66309 1366.06079 1365.26575
19980217 1360.62878 1365.70850 1366.12073 1365.29602
19980218 1360.75234 1365.83252 1366.24365 1365.42126
19980219 1360.92637 1366.00720 1366.40710 1365.60950
19980220 1361.08180 1366.16321 1366.57849 1365.74756
19980221 1361.20584 1366.28772 1366.70996 1365.86450
19980222 1361.24573 1366.32776 1366.72534 1365.93091
19980223 1361.19891 1366.28076 1366.66650 1365.89685
19980224 1361.11074 1366.19226 1366.59729 1365.78552
19980225 1361.03133 1366.11255 1366.49658 1365.73071
19980226 1361.01223 1366.09338 1366.50427 1365.68213
19980227 1361.06635 1366.14771 1366.54871 1365.74744
19980228 1361.04409 1366.12537 1366.53296 1365.71753
19980301 1360.90193 1365.98267 1366.37830 1365.58972
19980302 1360.79004 1365.87036 1366.27502 1365.46594
19980303 1360.68314 1365.76306 1366.18701 1365.35071
19980304  -99.00000  -99.00000  -99.00000  -99.00000
19980305  -99.00000  -99.00000  -99.00000  -99.00000
19980306 1360.84951 1365.93005 1366.34460 1365.51367
19980307 1360.87480 1365.95544 1366.38098 1365.52673
19980308 1360.84878 1365.92932 1366.33362 1365.52490
19980309 1360.87213 1365.95276 1366.36572 1365.53845
19980310 1360.93573 1366.01660 1366.43262 1365.59851
19980311 1361.03157 1366.11279 1366.51270 1365.71387
19980312 1361.00676 1366.08789 1366.48755 1365.68872
19980313 1360.98244 1366.06348 1366.46606 1365.66077
19980314 1360.74054 1365.82068 1366.22571 1365.41528
19980315 1360.33665 1365.41528 1365.80505 1365.02747
19980316 1360.25383 1365.33215 1365.73059 1364.93884
19980317 1360.39296 1365.47180 1365.87708 1365.06604
19980318 1360.63814 1365.71790 1366.12512 1365.30957
19980319 1360.89037 1365.97107 1366.37158 1365.57056
19980320 1361.09773 1366.17920 1366.57520 1365.78369
19980321 1361.24196 1366.32397 1366.72839 1365.90173
19980322 1361.16875 1366.25049 1366.65674 1365.84338
19980323 1360.99289 1366.07397 1366.47778 1365.66907
19980324 1360.80646 1365.88684 1366.29053 1365.48206
19980325 1360.71756 1365.79761 1366.19397  -99.00000
19980326  -99.00000  -99.00000  -99.00000  -99.00000
19980327 1360.51798 1365.59729 1366.06824 1364.92688
19980328 1360.71269 1365.79272 1366.16333 1365.43164
19980329 1360.75039 1365.83057 1366.20874 1365.47021
19980330 1360.75817 1365.83838 1366.22437 1365.45410
19980331 1360.71853 1365.79858 1366.19336 1365.40381
19980401 1360.71634 1365.79639 1366.20154 1365.38196
19980402 1360.76316 1365.84338 1366.23767 1365.44885
19980403 1360.75234 1365.83252 1366.22937 1365.43481
19980404 1360.74662 1365.82678 1366.21240 1365.44275
19980405 1360.68666 1365.76660 1366.16516 1365.36658
19980406 1360.78748 1365.86780 1366.27869 1365.45251
19980407 1360.94559 1366.02649 1366.41553 1365.63818
19980408 1360.98353 1366.06458 1366.44177 1365.69092
19980409 1360.99764 1366.07874 1366.45044 1365.71179
19980410 1360.93598 1366.01685 1366.41711 1365.61438
19980411 1361.01892 1366.10010 1366.49207 1365.70898
19980412 1361.12704 1366.20862 1366.60132 1365.81519
19980413 1361.21922 1366.30115 1366.70288 1365.89612
19980414 1361.32892 1366.41125 1366.80640 1366.01404
19980415 1361.40238 1366.48499 1366.87048 1366.09961
19980416 1361.51730 1366.60034 1366.99072 1366.20898
19980417 1361.53798 1366.62109 1367.00159 1366.24194
19980418 1361.38170 1366.46423 1366.85510 1366.07178
19980419 1361.30581 1366.38806 1366.75562 1366.02454
19980420 1361.16194 1366.24365 1366.62927 1365.85706
19980421 1361.08958 1366.17102 1366.56873 1365.76990
19980422 1361.12801 1366.20959 1366.59595 1365.82190
19980423 1361.11646 1366.19800 1366.57239 1365.82556
19980424 1361.03826 1366.11951 1366.52136 1365.70337
19980425 1361.08131 1366.16272 1366.53540 1365.79407
19980426 1361.05468 1366.13599 1366.51819 1365.75708
19980427 1360.99569 1366.07678 1366.45129 1365.70374
19980428 1360.91421 1365.99500 1366.35376 1365.65027
19980429 1360.81023 1365.89063 1366.27441 1365.50574
19980430 1360.74346 1365.82361 1366.20276 1365.44434
19980501 1360.54291 1365.62231 1365.99951 1365.24316
19980502 1360.34468 1365.42334 1365.80139 1365.04529
19980503 1360.30734 1365.38586 1365.77563 1364.99268
19980504 1360.34772 1365.42639 1365.81763 1365.03149
19980505 1360.46374 1365.54285 1365.92590 1365.15820
19980506 1360.74613 1365.82629 1366.20508 1365.44702
19980507 1360.98657 1366.06763 1366.45154 1365.68176
19980508 1361.10721 1366.18872 1366.56641 1365.81055
19980509 1361.16036 1366.24207 1366.62463 1365.85779
19980510 1361.14747 1366.22913 1366.61536 1365.84021
19980511 1361.12582 1366.20740 1366.58179 1365.83887
19980512 1361.12837 1366.20996 1366.58264 1365.83789
19980513 1361.15586 1366.23755 1366.61243 1365.86255
19980514 1361.14005 1366.22168 1366.59497 1365.84863
19980515 1361.09846 1366.17993 1366.54285 1365.82007
19980516 1361.00275 1366.08386 1366.46729 1365.69775
19980517 1361.01710 1366.09827 1366.48694 1365.70544
19980518 1361.10697 1366.18848 1366.55823 1365.81946
19980519 1361.12935 1366.21094 1366.56506 1365.86169
19980520 1361.17653 1366.25830 1366.63452 1365.87427
19980521 1361.24014 1366.32214 1366.67847 1366.01270
