;        VIRGO(new) Virgo(org) DIARAD(org) PMO6V (org)
19970423 1360.56663 1365.64612 1366.03076 1365.26135
19970424 1360.58682 1365.66638 1366.04248 1365.29028
19970425 1360.61284 1365.69250 1366.08301 1365.29749
19970426 1360.60774 1365.68738 1366.08105 1365.29358
19970427 1360.68277 1365.76270 1366.14441 1365.38086
19970428 1360.67681 1365.75671 1366.16211 1365.35132
19970429 1360.68557 1365.76550 1366.14648 1365.38464
19970430 1360.70734 1365.78735 1366.17615 1365.39868
19970501 1360.73665 1365.81677 1366.20569 1365.42798
19970502 1360.78457 1365.86487 1366.23547 1365.49438
19970503 1360.74650 1365.82666 1366.21997 1365.43323
19970504 1360.72351 1365.80359 1366.18237 1365.42480
19970505 1360.74905 1365.82922 1366.19678 1365.46643
19970506 1360.72887 1365.80896 1366.17432 1365.44360
19970507 1360.66903 1365.74890  -99.00000 1365.37354
19970508 1360.68460 1365.76453  -99.00000 1365.39014
19970509 1360.67292 1365.75281  -99.00000 1365.37878
19970510 1360.62975 1365.70947 1366.05627 1365.34924
19970511 1360.59083 1365.67041 1366.04248 1365.29834
19970512 1360.55885 1365.63831 1366.01184 1365.26477
19970513 1360.53610 1365.61548 1365.98267 1365.24829
19970514 1360.56359 1365.64307 1366.00220 1365.28381
19970515 1360.61297 1365.69263 1366.05835 1365.33643
19970516 1360.65225 1365.73206 1366.08972 1365.37427
19970517 1360.63255 1365.71228 1366.08643 1365.33826
19970518 1360.56724 1365.64673 1366.01758 1365.27600
19970519 1360.51616 1365.59546 1365.95325 1365.23767
19970520 1360.52212 1365.60144 1365.95007 1365.26392
19970521 1360.46046 1365.53955 1365.88184 1365.20996
19970522 1360.53185 1365.61121 1365.96692 1365.25549
19970523 1360.63607 1365.71582 1366.07739 1365.35437
19970524 1360.70004 1365.78003 1366.15015 1365.40991
19970525 1360.75659 1365.83679 1366.20239 1365.47534
19970526 1360.77386 1365.85413 1366.21338 1365.49500
19970527 1360.77411 1365.85437 1366.21948 1365.48938
19970528 1360.78238 1365.86267 1366.23608 1365.48938
19970529 1360.82470 1365.90515 1366.28723 1365.52295
19970530 1360.86593 1365.94653 1366.29834 1365.60388
19970531 1360.84951 1365.93005 1366.29675 1365.56335
19970601 1360.79357 1365.87390 1366.23438 1365.51343
19970602 1360.70649 1365.78650 1366.13843 1365.43469
19970603 1360.61309 1365.69275 1366.05798 1365.32739
19970604 1360.60263 1365.68225 1366.06006 1365.31140
19970605 1360.61965 1365.69934 1366.05383 1365.34485
19970606 1360.62865 1365.70837 1366.07849 1365.33826
19970607 1360.62817 1365.70789 1366.08679 1365.32886
19970608 1360.62282 1365.70251 1366.07092 1365.33398
19970609 1360.59156 1365.67114 1366.02271 1365.32056
19970610 1360.56760 1365.64709 1365.99292 1365.30139
19970611 1360.58597 1365.66553 1366.01196 1365.31921
19970612 1360.58670 1365.66626 1366.01758 1365.31494
19970613 1360.60251 1365.68213 1366.01904 1365.34546
19970614 1360.57685 1365.65637 1366.00867 1365.30811
19970615 1360.59120 1365.67078 1366.01733 1365.32434
19970616 1360.58025 1365.65979 1366.00171 1365.31812
19970617 1360.62768 1365.70740 1366.04639 1365.36865
19970618 1360.68873 1365.76868 1366.10632 1365.43115
19970619 1360.64349 1365.72327 1366.07605 1365.37415
19970620 1360.65444 1365.73425 1366.07825 1365.39026
19970621 1360.64313 1365.72290 1366.07776 1365.35876
19970622 1360.65650 1365.73633 1366.06616 1365.41553
19970623 1360.62415 1365.70386 1366.03357 1365.39783
19970624 1360.62087 1365.70056 1366.04004 1365.37000
19970625 1360.59509 1365.67468 1366.03345 1365.31567
19970626 1360.63449 1365.71423 1366.07288 1365.35535
19970627 1360.69335 1365.77332 1366.10229 1365.44446
19970628 1360.71476 1365.79480 1366.13293 1365.45679
19970629 1360.70260 1365.78259 1366.10535 1365.46667
19970630 1360.65894 1365.73877 1366.07898 1365.39880
19970701 1360.65237 1365.73218 1366.07727 1365.38745
19970702 1360.64313 1365.72290 1366.06201 1365.38501
19970703 1360.60020 1365.67981 1366.02600 1365.33362
19970704 1360.58645 1365.66602 1365.99561 1365.34314
19970705 1360.60518 1365.68481 1366.01819 1365.35168
19970706 1360.54754 1365.62695 1365.97595 1365.27783
19970707 1360.55410 1365.63354 1365.98657 1365.28027
19970708 1360.58207 1365.66162 1366.01941 1365.30347
19970709 1360.57551 1365.65503 1366.00378 1365.30688
19970710 1360.57794 1365.65747 1366.01086 1365.30383
19970711 1360.54936 1365.62878 1365.97021 1365.28748
19970712 1360.53258 1365.61194 1365.96704 1365.25659
19970713 1360.52917 1365.60852 1365.94385 1365.29248
19970714 1360.51081 1365.59009 1365.94995 1365.23425
19970715 1360.52820 1365.60754 1365.95947 1365.25562
19970716 1360.55897 1365.63843 1365.98083 1365.29614
19970717 1360.61807 1365.69775 1366.03394 1365.36951
19970718 1360.63790 1365.71765 1366.06189 1365.37354
19970719 1360.65419 1365.73401 1366.06946 1365.42102
19970720 1360.66319 1365.74304 1366.08398 1365.40222
19970721 1360.64665 1365.72644 1366.07800 1365.37463
19970722 1360.64811 1365.72791 1366.07532 1365.38037
19970723 1360.62792 1365.70764 1366.05481 1365.36060
19970724 1360.65018 1365.72998 1366.08813 1365.37000
19970725 1360.65577 1365.73560 1366.09460 1365.37585
19970726 1360.79296 1365.87329 1366.18616 1365.59912
19970727 1360.75063 1365.83081 1366.18774 1365.47327
19970728 1360.69834 1365.77832 1366.12061 1365.43628
19970729 1360.67049 1365.75037 1366.09607 1365.40881
19970730 1360.63461 1365.71436 1366.04456 1365.38501
19970731 1360.60883 1365.68848 1366.02271 1365.35486
19970801 1360.61722 1365.69690 1366.02893 1365.36560
19970802 1360.56894 1365.64844 1365.99622 1365.29651
19970803 1360.62002 1365.69971 1365.99524 1365.39941
19970804 1360.55654 1365.63599 1365.99780 1365.24243
19970805 1360.56067 1365.64014 1365.98669 1365.28931
19970806 1360.57064 1365.65015 1365.97620 1365.32507
19970807 1360.62950 1365.70923 1366.04089 1365.37817
19970808 1360.64313 1365.72290 1366.04614 1365.39478
19970809 1360.63291 1365.71265 1366.07166 1365.35303
19970810 1360.63352 1365.71326 1366.05762 1365.36902
19970811 1360.66562 1365.74548 1366.08655 1365.40466
19970812 1360.67292 1365.75281 1366.08936 1365.41687
19970813 1360.71233 1365.79236 1366.13904 1365.44592
19970814 1360.72534 1365.80542 1366.16248 1365.44800
19970815 1360.68679 1365.76672 1366.11292 1365.42065
19970816 1360.64714 1365.72693 1366.07947 1365.37256
19970817 1360.63777 1365.71753 1366.10022 1365.30920
19970818 1360.63218 1365.71191 1366.08057 1365.34460
19970819 1360.63352 1365.71326 1366.07397 1365.35168
19970820 1360.61564 1365.69531 1366.05725 1365.33252
19970821 1360.64167 1365.72144 1366.08484 1365.35706
19970822 1360.63717 1365.71692 1366.08948 1365.34277
19970823 1360.66915 1365.74902 1366.10962 1365.38623
19970824 1360.75112 1365.83130 1366.20398 1365.45691
19970825 1360.80621 1365.88660 1366.24292 1365.52979
19970826 1360.79223 1365.87256 1366.22778 1365.51697
19970827 1360.75854 1365.83875 1366.19861 1365.47754
19970828 1360.62440 1365.70410 1366.05615  -99.00000
19970829 1360.55204 1365.63147 1365.98328 1365.27966
19970830 1360.55714 1365.63660 1365.99023 1365.28271
19970831 1360.61309 1365.69275 1366.02881 1365.37695
19970901 1360.74650 1365.82666 1366.12988 1365.55762
19970902 1360.83577 1365.91626 1366.26196 1365.57117
19970903 1360.95252 1366.03345 1366.39819 1365.67468
19970904 1360.95410 1366.03503 1366.36121 1365.72803
19970905 1360.73665 1365.81677 1366.17603 1365.45679
19970906 1360.50935 1365.58862 1365.94531 1365.23157
19970907 1360.36414 1365.44287 1365.78381 1365.09998
19970908 1360.18354 1365.26160 1365.61194 1364.91138
19970909 1359.92681 1365.00391 1365.33655 1364.68188
19970910 1359.87147 1364.94836 1365.28943 1364.60803
19970911 1360.02884 1365.10632 1365.46375 1364.76453
19970912 1360.13696 1365.21484 1365.57007 1364.84729
19970913 1360.31950 1365.39807 1365.77002 1365.02466
19970914 1360.52333 1365.60266 1365.94727 1365.25854
19970915 1360.54340 1365.62280 1366.00537 1365.23804
19970916 1360.63777 1365.71753 1366.08105 1365.35327
19970917 1360.64617 1365.72595 1366.10168 1365.34277
19970918 1360.61528 1365.69495 1366.05005 1365.33972
19970919 1360.59326 1365.67285 1366.01624 1365.33032
19970920 1360.70369 1365.78369 1366.10547 1365.46423
19970921 1360.79186 1365.87219 1366.19739 1365.54919
19970922 1360.86301 1365.94360 1366.30701 1365.57751
19970923 1360.82664 1365.90710 1366.23914 1365.59778
19970924 1360.68666 1365.76660 1366.11340 1365.42029
19970925 1360.61710 1365.69678 1366.03735 1365.34863
19970926 1360.66392 1365.74377 1366.09314 1365.39478
19970927 1360.71135 1365.79138 1366.12952 1365.46082
19970928 1360.81339 1365.89380 1366.19360 1365.59778
19970929 1360.89572 1365.97644 1366.28894 1365.66699
19970930 1360.96979 1366.05078 1366.39172 1365.71082
19971001 1360.97623 1366.05725 1366.43933 1365.67334
19971002 1360.95227 1366.03320 1366.40869 1365.65637
19971003 1360.93160 1366.01245 1366.38428 1365.62988
19971004 1360.87675 1365.95740 1366.33630 1365.57043
19971005 1360.96079 1366.04175 1366.39954 1365.67810
19971006 1361.00870 1366.08984 1366.45325 1365.72583
19971007 1361.03254 1366.11377 1366.46863 1365.75818
19971008 1361.05419 1366.13550 1366.47217 1365.79993
19971009 1361.08861 1366.17004 1366.49292 1365.84937
19971010 1361.03449 1366.11572 1366.45972 1365.77246
19971011 1360.99946 1366.08057 1366.45593 1365.70410
19971012 1360.95775 1366.03870 1366.37598 1365.68726
19971013 1360.89743 1365.97815 1366.34863 1365.60571
19971014 1360.87639 1365.95703 1366.31531 1365.59778
19971015 1360.82178 1365.90222 1366.25720 1365.54749
19971016 1360.74395 1365.82410 1366.18042 1365.46802
19971017 1360.75939 1365.83960 1366.19556 1365.48950
19971018 1360.81339 1365.89380 1366.23792 1365.55640
19971019 1360.80378 1365.88416 1366.23889 1365.53369
19971020 1360.81254 1365.89294 1366.24048 1365.54883
19971021 1360.81825 1365.89868 1366.25366 1365.54382
19971022 1360.85510 1365.93567 1366.27173 1365.59326
19971023 1360.88016 1365.96082 1366.32898 1365.59241
19971024 1360.86483 1365.94543 1366.31567 1365.57495
19971025 1360.89013 1365.97083 1366.33289 1365.60889
19971026 1360.90034 1365.98108 1366.33618 1365.62634
19971027 1360.90059 1365.98132 1366.34912 1365.61011
19971028 1360.93172 1366.01257 1366.32837 1365.71936
19971029 1360.83759 1365.91809 1366.28027 1365.55603
19971030 1360.73677 1365.81689 1366.18066 1365.45313
19971031 1360.75197 1365.83215 1366.17920 1365.48572
19971101 1360.76620 1365.84644 1366.22107 1365.47144
19971102 1360.75319 1365.83337 1366.19568 1365.47131
19971103 1360.38542 1365.46423 1365.83032 1365.09058
19971104 1360.41619 1365.49512 1365.86963 1365.12036
19971105 1360.50886 1365.58813 1365.96106 1365.21521
19971106 1360.72230 1365.80237 1366.16528 1365.44116
19971107 1360.91202 1365.99280 1366.36646 1365.61914
19971108 1360.99849 1366.07959 1366.45386 1365.70520
19971109 1361.01320 1366.09436 1366.46692 1365.72192
19971110 1360.96808 1366.04907 1366.40735 1365.69116
19971111 1360.87347 1365.95410 1366.32007 1365.59534
19971112 1360.82883 1365.90930 1366.28760 1365.53088
19971113 1360.81679 1365.89722 1366.27771 1365.51672
19971114 1360.88113 1365.96179 1366.32019 1365.61145
19971115 1360.82701 1365.90747 1366.28223 1365.51843
19971116 1360.76644 1365.84668 1366.20154 1365.50049
19971117 1360.65930 1365.73914 1366.11975 1365.35864
19971118 1360.55435 1365.63379 1366.04700 1365.22021
19971119 1360.53720 1365.61658 1366.00977 1365.22192
19971120 1360.58220 1365.66174 1366.04309  -99.00000
19971121 1360.54109 1365.62048 1366.02002 1365.20764
19971122 1360.61649 1365.69617 1366.07886 1365.31848
19971123 1360.90874 1365.98950 1366.37439 1365.60474
19971124 1361.14662 1366.22827 1366.62268 1365.83398
19971125 1361.23564 1366.31763 1366.71008 1365.92517
19971126 1361.18249 1366.26428 1366.65015 1365.87830
19971127 1361.13519 1366.21680 1366.60657 1365.82703
19971128 1361.05309 1366.13440 1366.51758 1365.75122
19971129 1360.93184 1366.01270 1366.39954 1365.62585
19971130 1360.82713 1365.90759 1366.30237 1365.51306
19971201 1360.74078 1365.82092 1366.20825 1365.43457
19971202 1360.71999 1365.80005 1366.18518 1365.41492
19971203 1360.80925 1365.88965 1366.26563 1365.51355
19971204 1360.87359 1365.95422 1366.32874 1365.57935
19971205 1360.93695 1366.01782 1366.42310 1365.61279
19971206 1361.07961 1366.16101 1366.55334 1365.77539
19971207 1361.07134 1366.15271 1366.56128 1365.74463
19971208 1361.04750 1366.12878 1366.51294 1365.74451
19971209 1360.85486 1365.93542 1366.32593 1365.54492
19971210 1360.74918 1365.82935 1366.22534 1365.42346
19971211 1360.76304 1365.84326 1366.24524 1365.43079
19971212 1360.80293 1365.88330 1366.27124 1365.49524
19971213 1360.85024 1365.93079 1366.33325 1365.52856
19971214 1360.88344 1365.96411 1366.36279 1365.56555
19971215 1360.86070 1365.94128 1366.35803 1365.52502
19971216 1360.80573 1365.88611 1366.27637 1365.49182
19971217 1360.78177 1365.86206 1366.23047 1365.49304
19971218 1360.70941 1365.78943 1366.18481 1365.39404
19971219 1360.73349 1365.81360 1366.24158 1365.38623
19971220 1360.89268 1365.97339 1366.36707 1365.57959
19971221 1361.02318 1366.10437 1366.48499 1365.71899
19971222 1360.92455 1366.00537 1366.44702 1365.56494
19971223 1360.79661 1365.87695 1366.29529 1365.45911
19971224 1360.82823 1365.90869 1366.31213 1365.50537
19971225 1360.82640 1365.90686 1366.32874 1365.48584
19971226 1360.85863 1365.93921 1366.34290 1365.53271
19971227 1360.89293 1365.97363 1366.37708 1365.57019
19971228 1360.91044 1365.99121 1366.40259 1365.58032
19971229 1360.93233 1366.01318 1366.43005 1365.59692
19971230 1360.97307 1366.05408 1366.44556 1365.66223
19971231 1361.09153 1366.17297 1366.54736 1365.79065
19980101 1361.11159 1366.19312 1366.62378 1365.76355
19980102 1361.13020 1366.21179 1366.62451 1365.79956
19980103 1361.15051 1366.23218 1366.61230 1365.85095
19980104 1361.16012 1366.24182 1366.62695 1365.85596
19980105 1361.06538 1366.14673 1366.53284 1365.75659
19980106 1360.99192 1366.07300 1366.46472 1365.68066
19980107 1360.92637 1366.00720 1366.42053 1365.59424
19980108 1360.91275 1365.99353 1366.38892 1365.59766
19980109 1360.89390 1365.97461 1366.39502 1365.55493
19980110 1360.92345 1366.00427 1366.41711 1365.59021
19980111 1360.90302 1365.98376 1366.38586 1365.58362
19980112 1360.83212 1365.91260 1366.31531 1365.50305
19980113 1360.73276 1365.81287 1366.21484 1365.41064
19980114 1360.72582 1365.80591 1366.19556 1365.41541
19980115 1360.72777 1365.80786 1366.20447 1365.40918
19980116 1360.79138 1365.87170 1366.27881 1365.46460
19980117 1360.95191 1366.03284 1366.45276 1365.61353
19980118 1361.13762 1366.21924 1366.63416 1365.80457
19980119 1361.16814 1366.24988 1366.66614 1365.83386
19980120 1361.13835 1366.21997 1366.62170 1365.81348
19980121 1361.10588 1366.18738 1366.61316 1365.76221
19980122 1361.13482 1366.21643 1366.63611 1365.79724
19980123 1361.16218 1366.24390 1366.64478 1365.84290
19980124 1361.11646 1366.19800 1366.61780 1365.77844
19980125 1361.09225 1366.17371 1366.59241 1365.75134
19980126 1361.04312 1366.12439 1366.53564 1365.71326
19980127 1361.05626 1366.13757 1366.54553 1365.72974
19980128 1361.03765 1366.11890 1366.52917 1365.70874
19980129 1361.04118 1366.12244 1366.54785 1365.69739
19980130 1361.04750 1366.12878 1366.52271 1365.73511
19980131 1361.00506 1366.08618 1366.48413 1365.68811
19980201 1361.00627 1366.08740 1366.49414 1365.68079
19980202 1360.96553 1366.04651 1366.45947 1365.63367
19980203 1360.94388 1366.02478 1366.43201 1365.61755
19980204 1360.86629 1365.94690 1366.37073 1365.52722
19980205 1360.86118 1365.94177 1366.36047 1365.52307
19980206 1360.89913 1365.97986 1366.40649 1365.55347
19980207 1360.92698 1366.00781 1366.43433 1365.58142
19980208 1360.89791 1365.97864 1366.39661 1365.56079
19980209 1360.86106 1365.94165 1366.35889 1365.51733
19980210 1360.88222 1365.96289 1366.39502 1365.53064
19980211 1360.93123 1366.01208 1366.43701 1365.58704
19980212 1360.87298 1365.95361 1366.37329 1365.53369
19980213 1360.76450 1365.84473 1366.26355 1365.42590
19980214 1360.66198 1365.74182 1366.15991 1365.33142
19980215 1360.55775 1365.63721 1366.05493 1365.21924
19980216 1360.54839 1365.62781 1366.02417 1365.23181
19980217 1360.59363 1365.67322 1366.08411 1365.26208
19980218 1360.71731 1365.79736 1366.20703 1365.38745
19980219 1360.89134 1365.97205 1366.37036 1365.57568
19980220 1361.04665 1366.12793 1366.54175 1365.71387
19980221 1361.17070 1366.25244 1366.67322 1365.83081
19980222 1361.21059 1366.29248 1366.68848 1365.89734
19980223 1361.16401 1366.24573 1366.62964 1365.86340
19980224 1361.07571 1366.15710 1366.56030 1365.75208
19980225 1360.99642 1366.07751 1366.45972 1365.69739
19980226 1360.97721 1366.05823 1366.46729 1365.64880
19980227 1361.03145 1366.11267 1366.51172 1365.71411
19980228 1361.00907 1366.09021 1366.49597 1365.68420
19980301 1360.86702 1365.94763 1366.34131 1365.55652
19980302 1360.75513 1365.83533 1366.23804 1365.43286
19980303 1360.64823 1365.72803 1366.14990 1365.31775
19980304  -99.00000  -99.00000  -99.00000  -99.00000
19980305  -99.00000  -99.00000  -99.00000  -99.00000
19980306 1360.81460 1365.89502 1366.30737 1365.48083
19980307 1360.83990 1365.92041 1366.34375 1365.49402
19980308 1360.81388 1365.89429 1366.29639 1365.49219
19980309 1360.83723 1365.91772 1366.32837 1365.50586
19980310 1360.90083 1365.98157 1366.39526 1365.56604
19980311 1360.99679 1366.07788 1366.47534 1365.68140
19980312 1360.97198 1366.05298 1366.45020 1365.65637
19980313 1360.94765 1366.02856 1366.42871 1365.62854
19980314 1360.70588 1365.78589 1366.18823 1365.38306
19980315 1360.30199 1365.38049 1365.76758 1364.99524
19980316 1360.21917 1365.29736 1365.69312 1364.90674
19980317 1360.35830 1365.43701 1365.83948 1365.03406
19980318 1360.60348 1365.68311 1366.08752 1365.27759
19980319 1360.85583 1365.93640 1366.33398 1365.53870
19980320 1361.06307 1366.14441 1366.53748 1365.75195
19980321 1361.20743 1366.28931 1366.69080 1365.87000
19980322 1361.13421 1366.21582 1366.61902 1365.81177
19980323 1360.95836 1366.03931 1366.43994 1365.63757
19980324 1360.77192 1365.85217 1366.25269 1365.45056
19980325 1360.68314 1365.76306 1366.15625  -99.00000
19980326  -99.00000  -99.00000  -99.00000  -99.00000
19980327 1360.48308 1365.56226 1366.03040 1364.89563
19980328 1360.67839 1365.75830 1366.12549 1365.40039
19980329 1360.71610 1365.79614 1366.17090 1365.43909
19980330 1360.72388 1365.80396 1366.18640 1365.42310
19980331 1360.68423 1365.76416 1366.15540 1365.37280
19980401 1360.68192 1365.76184 1366.16345 1365.35107
19980402 1360.72887 1365.80896 1366.19971 1365.41809
19980403 1360.71804 1365.79810 1366.19128 1365.40417
19980404 1360.71245 1365.79248 1366.17432 1365.41211
19980405 1360.65249 1365.73230 1366.12708 1365.33606
19980406 1360.75319 1365.83337 1366.24060 1365.42200
19980407 1360.91141 1365.99219 1366.37732 1365.60779
19980408 1360.94948 1366.03040 1366.40356 1365.66052
19980409 1360.96358 1366.04456 1366.41211 1365.68152
19980410 1360.90180 1365.98254 1366.37878 1365.58423
19980411 1360.98487 1366.06592 1366.45374 1365.67883
19980412 1361.09298 1366.17444 1366.56299 1365.78503
19980413 1361.18505 1366.26685 1366.66455 1365.86621
19980414 1361.29475 1366.37695 1366.76807 1365.98413
19980415 1361.36832 1366.45081 1366.83215 1366.06982
19980416 1361.48325 1366.56616 1366.95227 1366.17920
19980417 1361.50405 1366.58704 1366.96313 1366.21228
19980418 1361.34765 1366.43005 1366.81653 1366.04211
19980419 1361.27188 1366.35400 1366.71716 1365.99500
19980420 1361.12789 1366.20947 1366.59070 1365.82764
19980421 1361.05553 1366.13684 1366.53015 1365.74060
19980422 1361.09396 1366.17542 1366.55725 1365.79260
19980423 1361.08265 1366.16406 1366.53369 1365.79626
19980424 1361.00408 1366.08521 1366.48267 1365.67419
19980425 1361.04738 1366.12866 1366.49670 1365.76489
19980426 1361.02074 1366.10193 1366.47949 1365.72803
19980427 1360.96188 1366.04285 1366.41248 1365.67480
19980428 1360.88040 1365.96106 1366.31494 1365.62134
19980429 1360.77642 1365.85669 1366.23560 1365.47681
19980430 1360.70977 1365.78979 1366.16394 1365.41553
19980501 1360.50898 1365.58826 1365.96057 1365.21448
19980502 1360.31099 1365.38953 1365.76245 1365.01672
19980503 1360.27353 1365.35193 1365.73669 1364.96411
19980504 1360.31403 1365.39258 1365.77869 1365.00293
19980505 1360.43005 1365.50903 1365.88696 1365.12976
19980506 1360.71245 1365.79248 1366.16602 1365.41858
19980507 1360.95288 1366.03381 1366.41248 1365.65344
19980508 1361.07353 1366.15491 1366.52734 1365.78223
19980509 1361.12679 1366.20837 1366.58557 1365.82959
19980510 1361.11390 1366.19543 1366.57617 1365.81213
19980511 1361.09213 1366.17358 1366.54260 1365.81079
19980512 1361.09481 1366.17627 1366.54346 1365.80994
19980513 1361.12229 1366.20386 1366.57324 1365.83459
19980514 1361.10648 1366.18799 1366.55579 1365.82080
19980515 1361.06501 1366.14636 1366.50354 1365.79236
19980516 1360.96918 1366.05017 1366.42798 1365.67004
19980517 1360.98353 1366.06458 1366.44763 1365.67773
19980518 1361.07353 1366.15491 1366.51880 1365.79187
19980519 1361.09590 1366.17737 1366.52563 1365.83411
19980520 1361.14309 1366.22473 1366.59509 1365.84680
19980521 1361.20645 1366.28833 1366.63892 1365.98535
