;        VIRGO(new) Virgo(org) DIARAD(org) PMO6V (org)
20030729 1361.19531 1366.36940 1366.75018 1365.97741
20030730 1361.17972 1366.35375 1366.72585 1366.00185
20030731 1361.17332 1366.34733 1366.73595 1365.91534
20030801 1361.12929 1366.30313 1366.68538 1365.90425
20030802 1361.18331 1366.35735 1366.74021 1365.95465
20030803 1361.00364 1366.17700 1366.56066 1365.77456
20030804 1360.85183 1366.02461 1366.41203 1365.60598
20030805 1360.66562 1365.83769 1366.22264 1365.43607
20030806 1360.49442 1365.66585 1366.04877 1365.27464
20030807 1360.43133 1365.60251 1365.98703 1365.20864
20030808 1360.38237 1365.55337 1365.93756 1365.16154
20030809 1360.60895 1365.78081 1366.15811 1365.41811
20030810 1360.99570 1366.16903 1366.54158 1365.82901
20030811 1361.28645 1366.46089 1366.84183 1366.08308
20030812 1361.40142 1366.57630 1366.96301 1366.17051
20030813 1361.10664 1366.28039 1366.69162 1365.90107
20030814 1360.79691 1365.96948 1366.33496 1365.60114
20030815 1360.79761 1365.97018 1366.34362 1365.59518
20030816 1360.96334 1366.13654 1366.52882 1365.71129
20030817 1361.24378 1366.41805 1366.80617 1366.01965
20030818 1361.46198 1366.63709 1367.02583 1366.23064
20030819 1361.50298 1366.67823 1367.06633 1366.27436
20030820 1361.36985 1366.54460 1366.94421 1366.11957
20030821 1361.10161 1366.27534 1366.66256 1365.87309
20030822 1360.96204 1366.13524 1366.52456 1365.70841
20030823 1361.00145 1366.17480 1366.55359 1365.81973
20030824 1361.11021 1366.28398 1366.66275 1365.94117
20030825 1361.31268 1366.48721 1366.87470 1366.08187
20030826 1361.35128 1366.52596 1366.91331 1366.12320
20030827 1361.33602 1366.51064 1366.88897 1366.13982
20030828 1361.32410 1366.49867 1366.88599 1366.10001
20030829 1361.39029 1366.56512 1366.95282 1366.17465
20030830 1361.50715 1366.68243 1367.06993 1366.28205
20030831 1361.60627 1366.78192 1367.16091 1366.39034
20030901 1361.56611 1366.74160 1367.12843 1366.34747
20030902 1361.49668 1366.67192 1367.05253 1366.32622
20030903 1361.37378 1366.54855 1366.93671 1366.14250
20030904 1361.29867 1366.47315 1366.86324 1366.03666
20030905 1361.38939 1366.56421 1366.95157 1366.18920
20030906 1361.57623 1366.75177 1367.13933 1366.37038
20030907 1361.61364 1366.78932 1367.17789 1366.38901
20030908 1361.49317 1366.66839 1367.05724 1366.26609
20030909 1361.31416 1366.48870 1366.87804 1366.08715
20030910 1361.07939 1366.25304 1366.64273 1365.84268
20030911 1361.03499 1366.20847 1366.59774 1365.80712
20030912 1361.14508 1366.31898 1366.70711 1365.95273
20030913 1361.28566 1366.46009 1366.84999 1366.03943
20030914 1361.37894 1366.55373 1366.94385 1366.12429
20030915 1361.34387 1366.51853 1366.90795 1366.11274
20030916 1361.20594 1366.38007 1366.76968 1365.97823
20030917 1361.06054 1366.23412 1366.61724 1365.87517
20030918 1361.13566 1366.30952 1366.69962 1365.91643
20030919 1361.31137 1366.48590 1366.86862 1366.09422
20030920 1361.35734 1366.53204 1366.92184 1366.12994
20030921 1361.31358 1366.48812 1366.88023 1366.03644
20030922 1361.22640 1366.40061 1366.78975 1366.00769
20030923 1361.03228 1366.20575 1366.59512 1365.80989
20030924 1360.81485 1365.98749 1366.34297 1365.61048
20030925 1360.79086 1365.96341 1366.35369 1365.55268
20030926 1360.79484 1365.96741 1366.35959 1365.52378
20030927 1360.92918 1366.10226 1366.44963 1365.75777
20030928 1360.89875 1366.07171 1366.45844 1365.70380
20030929 1361.10341 1366.27715 1366.66114 1365.92896
20030930 1361.33080 1366.50541 1366.86389 1366.16134
20031001 1361.45907 1366.63416 1366.91111 1366.31256
20031002 1361.29342 1366.46788 1366.84174 1366.07350
20031003 1361.27103 1366.44540 1366.83452 1366.03447
20031004 1361.18052 1366.35455 1366.73491 1366.00141
20031005 1361.18184 1366.35587 1366.71563 1365.95710
20031006 1361.11659 1366.29038 1366.67475 1365.91264
20031007 1361.04608 1366.21960 1366.60493 1365.83674
20031008 1361.07062 1366.24423 1366.62295 1365.87697
20031009 1361.25027 1366.42457 1366.80840 1366.04649
20031010 1361.44796 1366.62301 1367.00746 1366.24082
20031011 1361.48632 1366.66152 1367.04820 1366.26655
20031012 1361.33563 1366.51025 1366.89633 1366.11942
20031013 1361.20520 1366.37933 1366.76271 1366.00389
20031014 1361.15876 1366.33271 1366.72884 1365.88349
20031015 1361.13183 1366.30568 1366.69090 1365.91477
20031016 1361.20231 1366.37643 1366.76334 1365.96132
20031017 1361.31661 1366.49116 1366.87979 1366.07945
20031018 1361.39605 1366.57090 1366.96009 1366.15400
20031019 1361.13242 1366.30627 1366.70080 1365.85995
20031020 1360.45315 1365.62442 1366.01282 1365.21059
20031021 1359.72765 1364.89616 1365.28113 1364.49964
20031022 1359.29647 1364.46334 1364.84854 1364.05184
20031023 1359.07046 1364.23647 1364.62091 1363.83607
20031024 1358.88138 1364.04667 1364.43752 1363.61753
20031025 1358.64834 1363.81275 1364.20011 1363.40078
20031026 1358.55294 1363.71699 1364.10859 1363.28094
20031027 1358.15653 1363.31907 1363.71186 1362.87637
20031028 1357.39494 1362.55459 1362.94846 1362.10675
20031029 1356.98393 1362.14201 1362.50624 1361.79826
20031030 1357.23178 1362.39080 1362.76246 1362.05676
20031031 1358.18473 1363.34738 1363.71884 1363.01379
20031101 1359.35991 1364.52702 1364.90417 1364.01436
20031102 1360.42069 1365.59183 1365.96599 1365.23860
20031103 1361.15448 1366.32841 1366.70279 1365.97299
20031104 1361.45511 1366.63019 1367.00935 1366.25152
20031105 1361.48156 1366.65674 1367.02869 1366.30855
20031106 1361.41126 1366.58617 1366.96769 1366.19174
20031107 1361.26601 1366.44037 1366.82198 1366.06868
20031108 1361.07006 1366.24367 1366.61388 1365.88054
20031109 1360.91808 1366.09111 1366.46584 1365.75622
20031110 1360.87934 1366.05223 1366.42226 1365.73023
20031111 1360.94709 1366.12024 1366.50044 1365.74097
20031112 1361.04822 1366.22175 1366.59918 1365.85675
20031113 1361.07439 1366.24802 1366.63104 1365.85537
20031114 1361.07566 1366.24929 1366.62818 1365.87847
20031115 1360.98895 1366.16226 1366.54457 1365.77567
20031116 1360.89287 1366.06581 1366.44666 1365.68494
20031117 1360.80648 1365.97909 1366.32709 1365.61761
20031118 1360.72380 1365.89610 1366.26625 1365.55030
20031119 1360.78714 1365.95967 1366.34354 1365.56603
20031120 1360.80010 1365.97269 1366.35389 1365.59408
20031121 1360.66805 1365.84014 1366.22148 1365.41976
20031122 1360.52727 1365.69882 1366.07637 1365.33805
20031123 1360.53798 1365.70957 1366.08026 1365.36969
20031124 1360.64772 1365.81973 1366.18999 1365.47434
20031125 1360.73988 1365.91224 1366.29073 1365.53412
20031126 1360.83626 1366.00899 1366.37454 1365.67492
20031127 1361.10192 1366.27565 1366.63855 1365.93916
20031128 1361.45627 1366.63135 1367.00126 1366.27088
20031129 1361.70092 1366.87693 1367.26510 1366.48927
20031130 1361.81337 1366.98980 1367.37200 1366.60456
20031201 1361.62064 1366.79635 1367.17666 1366.41467
20031202 1361.37285 1366.54762 1366.93293 1366.16034
20031203 1361.23729 1366.41153 1366.79692 1366.03207
20031204 1361.09604 1366.26975 1366.65200 1365.88598
20031205 1360.94323 1366.11636 1366.46507 1365.75914
20031206 1360.83014 1366.00284 1366.38651 1365.61865
20031207 1360.90942 1366.08242 1366.46042 1365.70428
20031208 1360.94539 1366.11853 1366.47885 1365.74816
20031209 1360.92887 1366.10195 1366.49493 1365.71016
20031210 1360.92478 1366.09784 1366.49016 1365.70731
20031211 1360.93045 1366.10354 1366.45874 1365.74025
20031212 1360.94113 1366.11425 1366.45216 1365.77119
20031213 1360.80952 1365.98215 1366.34292 1365.59879
20031214 1360.73287 1365.90520 1366.29954 1365.51166
20031215 1360.79983 1365.97242 1366.35041 1365.59331
20031216 1361.02546 1366.19890 1366.53447 1365.84490
20031217 1361.17942 1366.35345 1366.75546 1365.95227
20031218 1361.38512 1366.55994 1366.95161 1366.17106
20031219 1361.40821 1366.58311 1366.94975 1366.20410
20031220 1361.40276 1366.57764 1366.98848 1366.16895
20031221 1361.37876 1366.55355 1366.96622 1366.14341
20031222 1361.30610 1366.48061 1366.87043 1366.09041
20031223 1361.13072 1366.30456 1366.70077 1365.90892
20031224 1361.03902 1366.21251 1366.62126 1365.80644
20031225 1361.05242 1366.22597 1366.62865 1365.83045
20031226 1361.24090 1366.41516 1366.73291 1366.04411
20031227 1361.34211 1366.51675 1366.89714 1366.11272
20031228 1361.42744 1366.60241 1366.99011 1366.20595
20031229 1361.57928 1366.75483 1367.04086 1366.38401
20031230 1361.47363 1366.64878 1366.95894 1366.37172
20031231 1361.30143 1366.47593 1366.74551 1366.14549
20040101 1361.01980 1366.19322 1366.51370 1365.82149
20040102 1360.89318 1366.06612 1366.31789 1365.68070
20040103 1360.67207 1365.84417  -99.00000 1365.45177
20040104 1360.44489 1365.61612  -99.00000 1365.24701
20040105 1360.18344 1365.35368 1365.63716 1364.96244
20040106 1360.02625 1365.19589 1365.51760 1364.80923
20040107 1359.98655 1365.15605 1365.59338 1364.73106
20040108 1360.03871 1365.20840 1365.61102 1364.80423
20040109 1360.15202 1365.32214 1365.72376 1364.91821
20040110 1360.34970 1365.52057 1365.93812 1365.10644
20040111 1360.55859 1365.73026 1366.13450 1365.32403
20040112 1360.78495 1365.95748 1366.36367 1365.54970
20040113 1361.03358 1366.20706 1366.59709 1365.80895
20040114 1361.18121 1366.35524 1366.76255 1365.94604
20040115 1361.26870 1366.44307 1366.85216 1366.03072
20040116 1361.31038 1366.48491 1366.91268 1366.06268
20040117 1361.33609 1366.51072 1366.97132 1366.06880
20040118 1361.28243 1366.45686 1366.91939 1366.01363
20040119 1361.14652 1366.32042 1366.78889 1365.87361
20040120 1361.15558 1366.32951 1366.78010 1365.89378
20040121 1361.24229 1366.41656 1366.86833 1365.98055
20040122 1361.40564 1366.58053 1367.04062 1366.13774
20040123 1361.64674 1366.82255 1367.21543 1366.41090
20040124 1361.61658 1366.79227 1367.23967 1366.35808
20040125 1361.51282 1366.68811 1367.15330 1366.24219
20040126 1361.28105 1366.45547 1366.91311 1366.01356
20040127 1361.09326 1366.26696 1366.73358 1365.82039
20040128 1360.98568 1366.15897 1366.60776 1365.72160
20040129 1360.99175 1366.16507 1366.62308 1365.72106
20040130 1361.04686 1366.22039 1366.62689 1365.79401
20040131 1361.01339 1366.18679 1366.63547 1365.74584
20040201 1360.95981 1366.13300 1366.55318 1365.71046
20040202 1360.86512 1366.03795 1366.47990 1365.60020
20040203 1360.91909 1366.09213 1366.54223 1365.64836
20040204 1360.94365 1366.11679 1366.54956 1365.68496
20040205 1360.78767 1365.96021 1366.40710 1365.51788
20040206 1360.69153 1365.86370 1366.31256 1365.41952
20040207 1360.65751 1365.82955 1366.28626 1365.37881
20040208 1360.70375 1365.87597 1366.34240 1365.41704
20040209 1360.88061 1366.05350 1366.50510 1365.60513
20040210 1361.07487 1366.24850 1366.67795 1365.81847
20040211 1361.17001 1366.34401 1366.78702 1365.90318
20040212 1361.21762 1366.39179 1366.83141 1365.95224
20040213 1361.17691 1366.35093 1366.78376 1365.91806
20040214 1361.20459 1366.37872 1366.81115 1365.94625
20040215 1361.31414 1366.48869 1366.92270 1366.05461
20040216 1361.37902 1366.55380 1366.99269 1366.11493
20040217 1361.40720 1366.58209 1367.01825 1366.14589
20040218 1361.38050 1366.55530 1367.02585 1366.08545
20040219 1361.37841 1366.55319 1367.00750 1366.09413
20040220 1361.33436 1366.50898 1366.96717 1366.05120
20040221 1361.25921 1366.43354 1366.88780 1365.97956
20040222 1360.97157 1366.14480 1366.60145 1365.69122
20040223 1360.69806 1365.87026 1366.31088 1365.42960
20040224 1360.52145 1365.69297 1366.13675 1365.24921
20040225 1360.21748 1365.38785 1365.82946 1364.94620
20040226 1360.07261 1365.24244 1365.69738 1364.78763
20040227 1360.16967 1365.33986 1365.78784 1364.89191
20040228 1360.57019 1365.74190 1366.19459 1365.28924
20040229 1360.92704 1366.10011 1366.54483 1365.62387
20040301 1361.05151 1366.22505 1366.67876 1365.77240
20040302 1360.90421 1366.07719 1366.52585 1365.62850
20040303 1360.78724 1365.95978 1366.40925 1365.51024
20040304 1360.72482 1365.89712 1366.35846 1365.43555
20040305 1360.77703 1365.94953 1366.39532 1365.50368
20040306 1360.86224 1366.03506 1366.46321 1365.60711
20040307 1360.93228 1366.10536 1366.54159 1365.66625
20040308 1360.83830 1366.01103 1366.46341 1365.55817
20040309 1360.66301 1365.83507 1366.29126 1365.37911
20040310 1360.50551 1365.67697 1366.12481 1365.22898
20040311 1360.41403 1365.58515 1366.03862 1365.12890
20040312 1360.51740 1365.68892 1366.14442 1365.23303
20040313 1360.69252 1365.86470 1366.32738 1365.40148
20040314 1360.89776 1366.07072 1366.49830 1365.64343
20040315 1361.07828 1366.25192 1366.69779 1365.78830
20040316 1361.24647 1366.42075 1366.88832 1365.95241
20040317 1361.28542 1366.45985 1366.91061 1366.01059
20040318 1361.18806 1366.36212 1366.80645 1365.91766
20040319 1361.16438 1366.33835 1366.77331 1365.88289
20040320 1361.12482 1366.29864 1366.70828 1365.88150
20040321 1361.12373 1366.29755 1366.58827 1365.89172
20040322 1360.86010 1366.03291 1366.43175 1365.60944
20040323 1360.80162 1365.97421 1366.36685 1365.56115
20040324 1360.90442 1366.07740 1366.44896 1365.66227
20040325 1361.05339 1366.22694 1366.64919 1365.79601
20040326 1361.25514 1366.42945 1366.79111 1366.03335
20040327 1361.21002 1366.38417 1366.77216 1365.96328
20040328 1361.01442 1366.18782 1366.63452 1365.74521
20040329 1360.92396 1366.09702 1366.52393 1365.67811
20040330 1360.68139 1365.85352 1366.30864 1365.41963
20040331 1360.66748 1365.83957 1366.16440 1365.42154
20040401 1360.63279 1365.80474  -99.00000 1365.37242
20040402  -99.00000  -99.00000  -99.00000  -99.00000
20040403  -99.00000  -99.00000  -99.00000  -99.00000
20040404 1361.10683 1366.28059 1366.75657 1365.81032
20040405 1361.10374 1366.27749 1366.73306 1365.82110
20040406 1361.10310 1366.27684 1366.69750 1365.85233
20040407 1361.07589 1366.24953 1366.65494 1365.84515
20040408 1360.98855 1366.16186 1366.59881 1365.72560
20040409 1360.97569 1366.14894 1366.55982 1365.74069
20040410 1360.92891 1366.10199 1366.51491 1365.69007
20040411 1361.00042 1366.17377 1366.58939 1365.75963
20040412 1361.21066 1366.38481 1366.83570 1365.93107
20040413 1361.21372 1366.38788 1366.78803 1365.95839
20040414 1361.09929 1366.27302 1366.70669 1365.83835
20040415 1361.08982 1366.26351 1366.71131 1365.79398
20040416 1361.15527 1366.32921 1366.74584 1365.90536
20040417 1361.20169 1366.37581 1366.79575 1365.95688
20040418 1361.09745 1366.27116 1366.69071 1365.85261
20040419 1360.92398 1366.09703 1366.50380 1365.69701
20040420 1360.82595 1365.99863 1366.41238 1365.58674
20040421  -99.00000  -99.00000  -99.00000  -99.00000
20040422  -99.00000  -99.00000  -99.00000  -99.00000
20040423  -99.00000  -99.00000  -99.00000  -99.00000
20040424  -99.00000  -99.00000  -99.00000  -99.00000
20040425  -99.00000  -99.00000  -99.00000  -99.00000
20040426  -99.00000  -99.00000  -99.00000  -99.00000
20040427 1360.93054 1366.10363 1366.52233 1365.68473
20040428 1360.92116 1366.09420 1366.51585 1365.66993
20040429 1360.92582 1366.09888 1366.54800 1365.64700
20040430 1361.01039 1366.18378 1366.58032 1365.78706
20040501 1360.93719 1366.11030 1366.53026 1365.69021
20040502 1360.93601 1366.10911 1366.48434 1365.72258
20040503 1361.00587 1366.17924 1366.58731 1365.77127
20040504 1360.98988 1366.16319 1366.58019 1365.74627
20040505 1360.89499 1366.06794 1366.48322 1365.65133
20040506 1360.86914 1366.04199 1366.46628 1365.61743
20040507 1360.91538 1366.08841 1366.50618 1365.67066
20040508 1360.95821 1366.13139 1366.55562 1365.70704
20040509 1361.01960 1366.19302 1366.60265 1365.78354
20040510 1360.99876 1366.17210 1366.59067 1365.75326
20040511 1360.91878 1366.09182 1366.51507 1365.66849
20040512 1360.81632 1365.98897 1366.41306 1365.56893
20040513 1360.69321 1365.86539 1366.27946 1365.44835
20040514 1360.52955 1365.70111 1366.11494 1365.28728
20040515 1360.35308 1365.52397 1365.94184 1365.11175
20040516 1360.38265 1365.55365 1365.93917 1365.16206
20040517 1360.56569 1365.73739 1366.17501 1365.31431
20040518 1360.78521 1365.95774 1366.39601 1365.51536
20040519 1360.92526 1366.09832 1366.50583 1365.70415
20040520 1360.96170 1366.13490 1366.53420 1365.71828
20040521 1360.97651 1366.14977 1366.53157 1365.76027
20040522 1360.82530 1365.99798 1366.39271 1365.60305
20040523 1360.69702 1365.86922 1366.27367 1365.46464
20040524 1360.52429 1365.69583 1366.12793 1365.26145
20040525 1360.56702 1365.73872 1366.13635 1365.33415
20040526 1360.72731 1365.89962 1366.21861 1365.49913
20040527 1360.66791 1365.84000 1366.22646 1365.45244
20040528 1360.74082 1365.91319 1366.30207 1365.50953
20040529 1360.87702 1366.04990 1366.46225  -99.00000
20040530 1361.01584 1366.18924 1366.59670 1365.78145
20040531 1361.00081 1366.17416 1366.59088 1365.75617
20040601 1360.92230 1366.09535 1366.46783 1365.69089
20040602 1360.86387 1366.03670 1366.44564 1365.62746
20040603 1360.87739 1366.05027 1366.45894 1365.64123
20040604 1360.88482 1366.05773 1366.48322 1365.63316
20040605 1360.97864 1366.15191 1366.54287 1365.75884
20040606 1361.05815 1366.23172 1366.59174 1365.84174
20040607 1360.99024 1366.16355 1366.56300 1365.76583
20040608 1360.96811 1366.14133 1366.55383 1365.72160
20040609 1360.91771 1366.09074 1366.50002 1365.67359
20040610 1360.84221 1366.01496 1366.44415 1365.58778
20040611 1360.79676 1365.96933 1366.37722 1365.55954
20040612 1360.78126 1365.95378 1366.36346 1365.54330
20040613 1360.81117 1365.98380 1366.38925 1365.57697
20040614 1360.84958 1366.02236 1366.41079 1365.62512
20040615 1360.80677 1365.97938 1366.36557 1365.58935
20040616 1360.68554 1365.85769 1366.22650 1365.46102
20040617 1360.45996 1365.63125 1366.04840 1365.21430
20040618 1360.17186 1365.34205 1365.75498 1364.93321
20040619 1359.96886 1365.13829 1365.54198 1364.72590
20040620 1359.85399 1365.02298 1365.41205 1364.63135
20040621 1360.05154 1365.22128 1365.60478 1364.80926
20040622 1360.38063 1365.55162 1365.94470 1365.15133
20040623 1360.69552 1365.86771 1366.27551 1365.46039
20040624 1361.00842 1366.18180 1366.59997  -99.00000
20040625  -99.00000  -99.00000  -99.00000  -99.00000
20040626 1361.16581 1366.33979 1366.74054 1365.93689
20040627 1361.01729 1366.19071 1366.63211 1365.75670
20040628 1360.99295 1366.16627 1366.55703 1365.75878
20040629 1360.85833 1366.03114 1366.49374 1365.59026
20040630 1360.88314 1366.05604  -99.00000 1365.65260
20040701 1360.82324 1365.99592 1366.43987 1365.55740
20040702 1360.82683 1365.99952 1366.42629 1365.57132
20040703 1360.87077 1366.04362 1366.43119 1365.63595
20040704 1360.88066 1366.05356 1366.47819 1365.62944
20040705 1360.86010 1366.03292 1366.45392 1365.61189
20040706 1360.82402 1365.99670 1366.41974 1365.57383
20040707 1360.84805 1366.02082 1366.45258 1365.59028
20040708 1360.81981 1365.99247 1366.42879 1365.55788
20040709 1360.70481 1365.87704 1366.31101 1365.44442
20040710 1360.65303 1365.82506 1366.24376 1365.40583
20040711 1360.73464 1365.90698 1366.33310 1365.48117
20040712 1360.82583 1365.99852 1366.43001 1365.56789
20040713 1360.94489 1366.11803 1366.56518 1365.67326
20040714 1361.01584 1366.18924 1366.62984 1365.75026
