;        VIRGO(new) Virgo(org) DIARAD(org) PMO6V (org)
19970502 1360.78067 1365.86096 1366.23169 1365.49023
19970503 1360.74249 1365.82263 1366.21606 1365.42908
19970504 1360.71950 1365.79956 1366.17859 1365.42065
19970505 1360.74516 1365.82532 1366.19287 1365.46228
19970506 1360.72485 1365.80493 1366.17041 1365.43958
19970507 1360.66514 1365.74500  -99.00000 1365.36938
19970508 1360.68058 1365.76050  -99.00000 1365.38599
19970509 1360.66891 1365.74878  -99.00000 1365.37476
19970510 1360.62573 1365.70544 1366.05237 1365.34509
19970511 1360.58682 1365.66638 1366.03857 1365.29419
19970512 1360.55483 1365.63428 1366.00781 1365.26062
19970513 1360.53209 1365.61145 1365.97876 1365.24426
19970514 1360.55958 1365.63904 1365.99817 1365.27979
19970515 1360.60895 1365.68860 1366.05432 1365.33228
19970516 1360.64823 1365.72803 1366.08569 1365.37024
19970517 1360.62853 1365.70825 1366.08240 1365.33423
19970518 1360.56322 1365.64270 1366.01355 1365.27197
19970519 1360.51215 1365.59143 1365.94922 1365.23352
19970520 1360.51810 1365.59741 1365.94592 1365.25989
19970521 1360.45632 1365.53540 1365.87781 1365.20593
19970522 1360.52783 1365.60718 1365.96289 1365.25146
19970523 1360.63206 1365.71179 1366.07324 1365.35034
19970524 1360.69603 1365.77600 1366.14612 1365.40588
19970525 1360.75246 1365.83264 1366.19824 1365.47131
19970526 1360.76985 1365.85010 1366.20923 1365.49097
19970527 1360.76997 1365.85022 1366.21521 1365.48535
19970528 1360.77836 1365.85864 1366.23181 1365.48535
19970529 1360.82056 1365.90100 1366.28308 1365.51904
19970530 1360.86191 1365.94250 1366.29407 1365.59985
19970531 1360.84537 1365.92590 1366.29248 1365.55933
19970601 1360.78943 1365.86975 1366.23010 1365.50952
19970602 1360.70247 1365.78247 1366.13416 1365.43079
19970603 1360.60895 1365.68860 1366.05371 1365.32349
19970604 1360.59849 1365.67810 1366.05579 1365.30737
19970605 1360.61552 1365.69519 1366.04944 1365.34082
19970606 1360.62452 1365.70422 1366.07410 1365.33423
19970607 1360.62403 1365.70374 1366.08240 1365.32495
19970608 1360.61868 1365.69836 1366.06653 1365.33008
19970609 1360.58743 1365.66699 1366.01831 1365.31665
19970610 1360.56347 1365.64294 1365.98865 1365.29736
19970611 1360.58183 1365.66138 1366.00757 1365.31531
19970612 1360.58256 1365.66211 1366.01318 1365.31091
19970613 1360.59837 1365.67798 1366.01465 1365.34155
19970614 1360.57271 1365.65222 1366.00427 1365.30420
19970615 1360.58706 1365.66663 1366.01294 1365.32043
19970616 1360.57612 1365.65564 1365.99719 1365.31421
19970617 1360.62355 1365.70325 1366.04199 1365.36462
19970618 1360.68448 1365.76440 1366.10181 1365.42725
19970619 1360.63936 1365.71912 1366.07153 1365.37012
19970620 1360.65018 1365.72998 1366.07373 1365.38635
19970621 1360.63887 1365.71863 1366.07324 1365.35474
19970622 1360.65225 1365.73206 1366.06165 1365.41150
19970623 1360.62002 1365.69971 1366.02905 1365.39380
19970624 1360.61661 1365.69629 1366.03552 1365.36597
19970625 1360.59083 1365.67041 1366.02893 1365.31177
19970626 1360.63011 1365.70984 1366.06836 1365.35132
19970627 1360.68910 1365.76904 1366.09766 1365.44055
19970628 1360.71050 1365.79053 1366.12830 1365.45276
19970629 1360.69834 1365.77832 1366.10071 1365.46265
19970630 1360.65468 1365.73450 1366.07434 1365.39478
19970701 1360.64799 1365.72778 1366.07263 1365.38342
19970702 1360.63887 1365.71863 1366.05737 1365.38098
19970703 1360.59582 1365.67542 1366.02124 1365.32959
19970704 1360.58207 1365.66162 1365.99097 1365.33911
19970705 1360.60080 1365.68042 1366.01355 1365.34766
19970706 1360.54316 1365.62256 1365.97131 1365.27380
19970707 1360.54960 1365.62903 1365.98181 1365.27625
19970708 1360.57770 1365.65723 1366.01465 1365.29944
19970709 1360.57113 1365.65063 1365.99902 1365.30273
19970710 1360.57344 1365.65295 1366.00610 1365.29980
19970711 1360.54486 1365.62427 1365.96533 1365.28345
19970712 1360.52808 1365.60742 1365.96228 1365.25244
19970713 1360.52467 1365.60400 1365.93909 1365.28833
19970714 1360.50631 1365.58557 1365.94507 1365.22998
19970715 1360.52370 1365.60303 1365.95459 1365.25146
19970716 1360.55435 1365.63379 1365.97595 1365.29187
19970717 1360.61357 1365.69324 1366.02893 1365.36523
19970718 1360.63340 1365.71313 1366.05701 1365.36926
19970719 1360.64957 1365.72937 1366.06458 1365.41675
19970720 1360.65857 1365.73840 1366.07910 1365.39795
19970721 1360.64203 1365.72180 1366.07300 1365.37036
19970722 1360.64349 1365.72327 1366.07031 1365.37610
19970723 1360.62330 1365.70300 1366.04980 1365.35620
19970724 1360.64556 1365.72534 1366.08313 1365.36572
19970725 1360.65115 1365.73096 1366.08960 1365.37158
19970726 1360.78834 1365.86865 1366.18115 1365.59485
19970727 1360.74589 1365.82605 1366.18274 1365.46887
19970728 1360.69372 1365.77368 1366.11560 1365.43188
19970729 1360.66575 1365.74561 1366.09094 1365.40442
19970730 1360.62987 1365.70959 1366.03955 1365.38062
19970731 1360.60421 1365.68384 1366.01770 1365.35046
19970801 1360.61248 1365.69214 1366.02380 1365.36108
19970802 1360.56408 1365.64355 1365.99109 1365.29211
19970803 1360.61528 1365.69495 1365.98999 1365.39490
19970804 1360.55167 1365.63110 1365.99255 1365.23792
19970805 1360.55581 1365.63525 1365.98157 1365.28479
19970806 1360.56590 1365.64539 1365.97095 1365.32056
19970807 1360.62464 1365.70435 1366.03577 1365.37354
19970808 1360.63826 1365.71802 1366.04089 1365.39014
19970809 1360.62792 1365.70764 1366.06653 1365.34851
19970810 1360.62853 1365.70825 1366.05237 1365.36438
19970811 1360.66064 1365.74048 1366.08130 1365.40002
19970812 1360.66806 1365.74792 1366.08411 1365.41223
19970813 1360.70734 1365.78735 1366.13367 1365.44116
19970814 1360.72035 1365.80042 1366.15710 1365.44336
19970815 1360.68180 1365.76172 1366.10754 1365.41589
19970816 1360.64215 1365.72192 1366.07410 1365.36780
19970817 1360.63267 1365.71240 1366.09485 1365.30444
19970818 1360.62707 1365.70679 1366.07520 1365.33984
19970819 1360.62829 1365.70801 1366.06860 1365.34680
19970820 1360.61053 1365.69019 1366.05176 1365.32764
19970821 1360.63656 1365.71631 1366.07947 1365.35217
19970822 1360.63194 1365.71167 1366.08411 1365.33777
19970823 1360.66392 1365.74377 1366.10425 1365.38123
19970824 1360.74589 1365.82605 1366.19849 1365.45203
19970825 1360.80098 1365.88135 1366.23743 1365.52490
19970826 1360.78700 1365.86731 1366.22229 1365.51196
19970827 1360.75331 1365.83350 1366.19299 1365.47253
19970828 1360.61917 1365.69885 1366.05066  -99.00000
19970829 1360.54681 1365.62622 1365.97766 1365.27454
19970830 1360.55179 1365.63123 1365.98462 1365.27759
19970831 1360.60774 1365.68738 1366.02319 1365.37183
19970901 1360.74127 1365.82141 1366.12427 1365.55249
19970902 1360.83041 1365.91089 1366.25635 1365.56592
19970903 1360.94704 1366.02795 1366.39258 1365.66943
19970904 1360.94863 1366.02954 1366.35559 1365.72278
19970905 1360.73118 1365.81128 1366.17041 1365.45142
19970906 1360.50388 1365.58313 1365.93970 1365.22620
19970907 1360.35867 1365.43738 1365.77820 1365.09460
19970908 1360.17807 1365.25610 1365.60620 1364.90601
19970909 1359.92133 1364.99841 1365.33081 1364.67651
19970910 1359.86588 1364.94275 1365.28369 1364.60254
19970911 1360.02325 1365.10071 1365.45801 1364.75903
19970912 1360.13136 1365.20923 1365.56421 1364.84180
19970913 1360.31379 1365.39233 1365.76416 1365.01904
19970914 1360.51774 1365.59705 1365.94153 1365.25293
19970915 1360.53768 1365.61707 1365.99951 1365.23254
19970916 1360.63206 1365.71179 1366.07520 1365.34766
19970917 1360.64045 1365.72021 1366.09583 1365.33704
19970918 1360.60956 1365.68921 1366.04419 1365.33398
19970919 1360.58755 1365.66711 1366.01038 1365.32458
19970920 1360.69797 1365.77795 1366.09961 1365.45850
19970921 1360.78615 1365.86646 1366.19141 1365.54333
19970922 1360.85717 1365.93774 1366.30103 1365.57178
19970923 1360.82081 1365.90125 1366.23328 1365.59192
19970924 1360.68083 1365.76074 1366.10754 1365.41443
19970925 1360.61114 1365.69080 1366.03137 1365.34265
19970926 1360.65796 1365.73779 1366.08716 1365.38879
19970927 1360.70539 1365.78540 1366.12354 1365.45483
19970928 1360.80743 1365.88782 1366.18762 1365.59180
19970929 1360.88976 1365.97046 1366.28296 1365.66101
19970930 1360.96371 1366.04468 1366.38574 1365.70471
19971001 1360.97015 1366.05115 1366.43323 1365.66724
19971002 1360.94619 1366.02710 1366.40271 1365.65015
19971003 1360.92552 1366.00635 1366.37817 1365.62366
19971004 1360.87055 1365.95117 1366.33020 1365.56421
19971005 1360.95471 1366.03564 1366.39343 1365.67188
19971006 1361.00250 1366.08362 1366.44714 1365.71960
19971007 1361.02634 1366.10754 1366.46252 1365.75183
19971008 1361.04799 1366.12927 1366.46594 1365.79358
19971009 1361.08240 1366.16382 1366.48669 1365.84302
19971010 1361.02816 1366.10938 1366.45349 1365.76611
19971011 1360.99314 1366.07422 1366.44971 1365.69763
19971012 1360.95142 1366.03235 1366.36975 1365.68079
19971013 1360.89098 1365.97168 1366.34241 1365.59924
19971014 1360.87006 1365.95068 1366.30896 1365.59131
19971015 1360.81546 1365.89587 1366.25098 1365.54102
19971016 1360.73750 1365.81763 1366.17407 1365.46143
19971017 1360.75295 1365.83313 1366.18921 1365.48279
19971018 1360.80694 1365.88733 1366.23157 1365.54968
19971019 1360.79734 1365.87769 1366.23254 1365.52698
19971020 1360.80597 1365.88635 1366.23413 1365.54211
19971021 1360.81169 1365.89209 1366.24719 1365.53699
19971022 1360.84854 1365.92908 1366.26526 1365.58643
19971023 1360.87347 1365.95410 1366.32251 1365.58557
19971024 1360.85814 1365.93872 1366.30933 1365.56812
19971025 1360.88344 1365.96411 1366.32642 1365.60193
19971026 1360.89366 1365.97437 1366.32971 1365.61938
19971027 1360.89390 1365.97461 1366.34265 1365.60315
19971028 1360.92503 1366.00586 1366.32190 1365.71240
19971029 1360.83090 1365.91138 1366.27368 1365.54907
19971030 1360.72996 1365.81006 1366.17419 1365.44604
19971031 1360.74516 1365.82532 1366.17261 1365.47864
19971101 1360.75939 1365.83960 1366.21448 1365.46423
19971102 1360.74638 1365.82654 1366.18909 1365.46411
19971103 1360.37849 1365.45728 1365.82373 1365.08337
19971104 1360.40926 1365.48816 1365.86304 1365.11316
19971105 1360.50205 1365.58130 1365.95447 1365.20801
19971106 1360.71537 1365.79541 1366.15857 1365.43396
19971107 1360.90509 1365.98584 1366.35986 1365.61182
19971108 1360.99143 1366.07251 1366.44714 1365.69788
19971109 1361.00627 1366.08740 1366.46021 1365.71448
19971110 1360.96103 1366.04199 1366.40063 1365.68372
19971111 1360.86641 1365.94702 1366.31335 1365.58789
19971112 1360.82178 1365.90222 1366.28088 1365.52344
19971113 1360.80974 1365.89014 1366.27100 1365.50916
19971114 1360.87408 1365.95471 1366.31348 1365.60400
19971115 1360.81996 1365.90039 1366.27551 1365.51099
19971116 1360.75927 1365.83948 1366.19470 1365.49292
19971117 1360.65213 1365.73193 1366.11292 1365.35095
19971118 1360.54705 1365.62646 1366.04016 1365.21252
19971119 1360.53002 1365.60938 1366.00293 1365.21423
19971120 1360.57502 1365.65454 1366.03625  -99.00000
19971121 1360.53379 1365.61316 1366.01318 1365.19983
19971122 1360.60919 1365.68884 1366.07202 1365.31079
19971123 1360.90144 1365.98218 1366.36743 1365.59692
19971124 1361.13932 1366.22095 1366.61572 1365.82617
19971125 1361.22822 1366.31018 1366.70313 1365.91724
19971126 1361.17520 1366.25696 1366.64319 1365.87036
19971127 1361.12777 1366.20935 1366.59961 1365.81921
19971128 1361.04568 1366.12695 1366.51062 1365.74329
19971129 1360.92442 1366.00525 1366.39246 1365.61792
19971130 1360.81971 1365.90015 1366.29541 1365.50500
19971201 1360.73337 1365.81348 1366.20117 1365.42664
19971202 1360.71245 1365.79248 1366.17810 1365.40686
19971203 1360.80171 1365.88208 1366.25854 1365.50549
19971204 1360.86605 1365.94666 1366.32166 1365.57129
19971205 1360.92929 1366.01013 1366.41602 1365.60474
19971206 1361.07207 1366.15344 1366.54626 1365.76733
19971207 1361.06367 1366.14502 1366.55408 1365.73645
19971208 1361.03996 1366.12122 1366.50574 1365.73645
19971209 1360.84720 1365.92773 1366.31873 1365.53674
19971210 1360.74164 1365.82178 1366.21814 1365.41528
19971211 1360.75538 1365.83557 1366.23804 1365.42261
19971212 1360.79527 1365.87561 1366.26404 1365.48706
19971213 1360.84258 1365.92310 1366.32605 1365.52026
19971214 1360.87578 1365.95642 1366.35547 1365.55725
19971215 1360.85291 1365.93347 1366.35071 1365.51672
19971216 1360.79794 1365.87830 1366.26904 1365.48352
19971217 1360.77399 1365.85425 1366.22314 1365.48462
19971218 1360.70162 1365.78162 1366.17749 1365.38574
19971219 1360.72558 1365.80566 1366.23425 1365.37793
19971220 1360.88478 1365.96545 1366.35962 1365.57117
19971221 1361.01527 1366.09644 1366.47754 1365.71057
19971222 1360.91664 1365.99744 1366.43958 1365.55652
19971223 1360.78870 1365.86902 1366.28784 1365.45068
19971224 1360.82032 1365.90076 1366.30469 1365.49695
19971225 1360.81850 1365.89893 1366.32129 1365.47742
19971226 1360.85072 1365.93127 1366.33545 1365.52417
19971227 1360.88490 1365.96558 1366.36963 1365.56165
19971228 1360.90253 1365.98328 1366.39502 1365.57178
19971229 1360.92430 1366.00513 1366.42261 1365.58838
19971230 1360.96517 1366.04614 1366.43799 1365.65381
19971231 1361.08350 1366.16492 1366.53992 1365.78210
19980101 1361.10344 1366.18494 1366.61621 1365.75500
19980102 1361.12217 1366.20374 1366.61682 1365.79102
19980103 1361.14248 1366.22412 1366.60474 1365.84229
19980104 1361.15209 1366.23376 1366.61926 1365.84729
19980105 1361.05735 1366.13867 1366.52527 1365.74792
19980106 1360.98389 1366.06494 1366.45703 1365.67212
19980107 1360.91834 1365.99915 1366.41284 1365.58569
19980108 1360.90460 1365.98535 1366.38123 1365.58911
19980109 1360.88575 1365.96643 1366.38733 1365.54626
19980110 1360.91530 1365.99609 1366.40942 1365.58167
19980111 1360.89487 1365.97559 1366.37817 1365.57495
19980112 1360.82397 1365.90442 1366.30750 1365.49438
19980113 1360.72461 1365.80469 1366.20703 1365.40210
19980114 1360.71756 1365.79761 1366.18774 1365.40674
19980115 1360.71962 1365.79968 1366.19666 1365.40051
19980116 1360.78323 1365.86353 1366.27100 1365.45605
19980117 1360.94376 1366.02466 1366.44495 1365.60486
19980118 1361.12935 1366.21094 1366.62634 1365.79590
19980119 1361.15987 1366.24158 1366.65833 1365.82520
19980120 1361.13008 1366.21167 1366.61377 1365.80481
19980121 1361.09761 1366.17908 1366.60522 1365.75354
19980122 1361.12655 1366.20813 1366.62817 1365.78857
19980123 1361.15391 1366.23560 1366.63684 1365.83423
19980124 1361.10806 1366.18958 1366.60986 1365.76978
19980125 1361.08398 1366.16541 1366.58447 1365.74268
19980126 1361.03485 1366.11609 1366.52771 1365.70459
19980127 1361.04799 1366.12927 1366.53748 1365.72095
19980128 1361.02938 1366.11060 1366.52112 1365.70007
19980129 1361.03291 1366.11414 1366.53992 1365.68872
19980130 1361.03923 1366.12048 1366.51465 1365.72632
19980131 1360.99666 1366.07776 1366.47607 1365.67944
19980201 1360.99800 1366.07910 1366.48608 1365.67200
19980202 1360.95726 1366.03821 1366.45142 1365.62500
19980203 1360.93549 1366.01636 1366.42383 1365.60889
19980204 1360.85790 1365.93848 1366.36267 1365.51855
19980205 1360.85267 1365.93323 1366.35229 1365.51440
19980206 1360.89074 1365.97144 1366.39832 1365.54468
19980207 1360.91859 1365.99939 1366.42615 1365.57263
19980208 1360.88952 1365.97021 1366.38843 1365.55200
19980209 1360.85267 1365.93323 1366.35071 1365.50867
19980210 1360.87371 1365.95435 1366.38672 1365.52197
19980211 1360.92272 1366.00354 1366.42871 1365.57825
19980212 1360.86447 1365.94507 1366.36499 1365.52502
19980213 1360.75611 1365.83630 1366.25525 1365.41724
19980214 1360.65358 1365.73340 1366.15161 1365.32275
19980215 1360.54924 1365.62866 1366.04663 1365.21057
19980216 1360.54000 1365.61938 1366.01587 1365.22327
19980217 1360.58511 1365.66467 1366.07568 1365.25342
19980218 1360.70880 1365.78882 1366.19861 1365.37878
19980219 1360.88283 1365.96350 1366.36206 1365.56714
19980220 1361.03826 1366.11951 1366.53333 1365.70520
19980221 1361.16218 1366.24390 1366.66479 1365.82227
19980222 1361.20220 1366.28406 1366.68005 1365.88867
19980223 1361.15550 1366.23718 1366.62122 1365.85474
19980224 1361.06720 1366.14856 1366.55188 1365.74353
19980225 1360.98791 1366.06897 1366.45117 1365.68872
19980226 1360.96869 1366.04968 1366.45886 1365.64014
19980227 1361.02293 1366.10413 1366.50330 1365.70557
19980228 1361.00056 1366.08167 1366.48743 1365.67566
19980301 1360.85851 1365.93909 1366.33276 1365.54797
19980302 1360.74662 1365.82678 1366.22937 1365.42432
19980303 1360.63972 1365.71948 1366.14124 1365.30920
19980304  -99.00000  -99.00000  -99.00000  -99.00000
19980305  -99.00000  -99.00000  -99.00000  -99.00000
19980306 1360.80597 1365.88635 1366.29883 1365.47229
19980307 1360.83127 1365.91174 1366.33508 1365.48547
19980308 1360.80536 1365.88574 1366.28772 1365.48376
19980309 1360.82871 1365.90918 1366.31970 1365.49731
19980310 1360.89220 1365.97290 1366.38647 1365.55750
19980311 1360.98827 1366.06934 1366.46667 1365.67297
19980312 1360.96346 1366.04443 1366.44141 1365.64795
19980313 1360.93914 1366.02002 1366.41992 1365.62012
19980314 1360.69725 1365.77722 1366.17944 1365.37463
19980315 1360.29348 1365.37195 1365.75879 1364.98694
19980316 1360.21066 1365.28882 1365.68433 1364.89832
19980317 1360.34979 1365.42847 1365.83069 1365.02563
19980318 1360.59484 1365.67444 1366.07874 1365.26929
19980319 1360.84720 1365.92773 1366.32507 1365.53027
19980320 1361.05455 1366.13586 1366.52856 1365.74353
19980321 1361.19879 1366.28064 1366.68188 1365.86157
19980322 1361.12558 1366.20715 1366.61011 1365.80347
19980323 1360.94972 1366.03064 1366.43103 1365.62927
19980324 1360.76328 1365.84351 1366.24377 1365.44226
19980325 1360.67450 1365.75439 1366.14722  -99.00000
19980326  -99.00000  -99.00000  -99.00000  -99.00000
19980327 1360.47444 1365.55359 1366.02136 1364.88733
19980328 1360.66988 1365.74976 1366.11646 1365.39221
19980329 1360.70746 1365.78748 1366.16187 1365.43091
19980330 1360.71524 1365.79529 1366.17737 1365.41492
19980331 1360.67560 1365.75549 1366.14636 1365.36462
19980401 1360.67329 1365.75317 1366.15442 1365.34290
19980402 1360.72023 1365.80029 1366.19055 1365.40991
19980403 1360.70941 1365.78943 1366.18213 1365.39600
19980404 1360.70381 1365.78381 1366.16516 1365.40393
19980405 1360.64386 1365.72363 1366.11792 1365.32788
19980406 1360.74455 1365.82471 1366.23145 1365.41394
19980407 1360.90278 1365.98352 1366.36816 1365.59973
19980408 1360.94084 1366.02173 1366.39441 1365.65234
19980409 1360.95495 1366.03589 1366.40295 1365.67346
19980410 1360.89317 1365.97388 1366.36951 1365.57605
19980411 1360.97623 1366.05725 1366.44446 1365.67078
19980412 1361.08435 1366.16577 1366.55371 1365.77698
19980413 1361.17641 1366.25818 1366.65515 1365.85815
19980414 1361.28611 1366.36829 1366.75867 1365.97607
19980415 1361.35957 1366.44202 1366.82275 1366.06177
19980416 1361.47462 1366.55750 1366.94287 1366.17126
19980417 1361.49529 1366.57825 1366.95374 1366.20422
19980418 1361.33901 1366.42139 1366.80713 1366.03406
19980419 1361.26325 1366.34534 1366.70776 1365.98694
19980420 1361.11925 1366.20081 1366.58130 1365.81958
19980421 1361.04689 1366.12817 1366.52075 1365.73254
19980422 1361.08532 1366.16675 1366.54785 1365.78467
19980423 1361.07389 1366.15527 1366.52417 1365.78833
19980424 1360.99545 1366.07654 1366.47314 1365.66626
19980425 1361.03874 1366.12000 1366.48718 1365.75708
19980426 1361.01199 1366.09314 1366.46997 1365.72009
19980427 1360.95325 1366.03418 1366.40295 1365.66687
19980428 1360.87164 1365.95227 1366.30542 1365.61353
19980429 1360.76778 1365.84802 1366.22595 1365.46899
19980430 1360.70102 1365.78101 1366.15430 1365.40771
19980501 1360.50035 1365.57959 1365.95093 1365.20654
19980502 1360.30236 1365.38086 1365.75281 1365.00891
19980503 1360.26478 1365.34314 1365.72705 1364.95630
19980504 1360.30528 1365.38379 1365.76892 1364.99512
19980505 1360.42142 1365.50037 1365.87720 1365.12195
19980506 1360.70381 1365.78381 1366.15625 1365.41089
19980507 1360.94425 1366.02515 1366.40271 1365.64563
19980508 1361.06477 1366.14612 1366.51758 1365.77454
19980509 1361.11804 1366.19958 1366.57581 1365.82190
19980510 1361.10515 1366.18665 1366.56641 1365.80444
19980511 1361.08338 1366.16479 1366.53284 1365.80298
19980512 1361.08605 1366.16748 1366.53357 1365.80225
19980513 1361.11354 1366.19507 1366.56335 1365.82690
19980514 1361.09773 1366.17920 1366.54590 1365.81311
19980515 1361.05626 1366.13757 1366.49365 1365.78467
19980516 1360.96042 1366.04138 1366.41809 1365.66235
19980517 1360.97490 1366.05591 1366.43774 1365.67004
19980518 1361.06477 1366.14612 1366.50891 1365.78418
19980519 1361.08715 1366.16858 1366.51575 1365.82642
19980520 1361.13433 1366.21594 1366.58508 1365.83911
19980521 1361.19770 1366.27954 1366.62903 1365.97766
